ReportingDate,FACILITY NAME,COUNTY,TYPE,COMPLIANCE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS,Reporting
11-16-2020,Reed City Fields Assisted Living II,OSCEOLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Reed City Fields Assisted Living III,OSCEOLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Aspen Ridge Retirement Village 1,OTSEGO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Aspen Ridge Retirement Village 2,OTSEGO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,AUGUST HAUS ASSISTED LIVING LLC,OTSEGO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Woodland Acres LLC,OTSEGO,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Cambridge Manor - North,OTTAWA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Cambridge Manor - South,OTTAWA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,FV Ret Vill Of Coopersville #1,OTTAWA,AFC,NOT IN COMPLIANCE,,3.0,,0.0,,3.0,,0.0,Yes
11-16-2020,FV Ret Vill Of Coopersville #2,OTTAWA,AFC,NOT IN COMPLIANCE,,1.0,,0.0,,0.0,,0.0,Yes
11-16-2020,FV Ret Vill Of Coopersville #3,OTTAWA,AFC,NOT IN COMPLIANCE,,3.0,,0.0,,4.0,,0.0,Yes
11-16-2020,Georgetown Manor - East,OTTAWA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Georgetown Manor - West,OTTAWA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Grand Pines Assisted Living Center,OTTAWA,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Green Acres of Allendale,OTTAWA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres of Standale,OTTAWA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres of Standale II,OTTAWA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Serenity Homes - North,OTTAWA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,St. James's Gate,OTTAWA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Vista Springs Holland Meadows,OTTAWA,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Golden Beach Manor,PRESQUE ISLE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Mapleview AFC Home,ROSCOMMON,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Barton Woods Assisted Living,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Barton Woods Assisted Living East,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Birch Run Fields Assisted Living,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Brookdale Saginaw AL,SAGINAW,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Brookdale Saginaw MC,SAGINAW,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Close to Home Assisted Living Saginaw Side 1,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Close to Home Assisted Living Saginaw Side 2,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Close to Home Assisted Living Saginaw Side 3,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Lous Adult Foster Care Home,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meadow View North,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meadow View South,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meiser AFC Home,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Merrill Fields Assisted Living,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Pine Haven Assisted Living LLC, AFC",SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Serenity Springs,SAGINAW,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stone Crest Senior Living-Wing A,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stone Crest Senior Living-Wing B,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Roosevelt House,SAGINAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Lakeshore Woods,SAINT CLAIR,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Lakeshore Woods II,SAINT CLAIR,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Birch Meadows AFC, Inc.",SAINT JOSEPH,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Martinez Manor,SANILAC,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Lodge of Durand MC South,SHIAWASSEE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Olive Branch I,SHIAWASSEE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Olive Branch II,SHIAWASSEE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Carey's Young at Heart,TUSCOLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hilltop House,TUSCOLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Northwood Meadows,TUSCOLA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Satchell's Christian Retirement Home,TUSCOLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vadavilla AFC Home,TUSCOLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vassar Fields Assisted Living II,TUSCOLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vassar Fields Assisted Living III,TUSCOLA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Maple Lake Assisted Living,VAN BUREN,HFA,NOT IN COMPLIANCE,,1.0,,0.0,,2.0,,0.0,Yes
11-16-2020,White Oaks Assisted Living - I,VAN BUREN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,White Oaks Assisted Living - II,VAN BUREN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Atria Park of Ann Arbor,WASHTENAW,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Balfour Ann Arbor,WASHTENAW,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Eisenhower Center  - East Hall,WASHTENAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Eisenhower Center  - South Main,WASHTENAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Eisenhower Center North Hall,WASHTENAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Eva's House at Glacier Hills,WASHTENAW,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Linden Square Assisted Living,WASHTENAW,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Moriah Hall,WASHTENAW,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Superior Woods Healthcare Center,WASHTENAW,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,University Living,WASHTENAW,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Anthology of Northville,WAYNE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Arden Courts of Livonia,WAYNE,HFA,NOT IN COMPLIANCE,,15.0,,11.0,,8.0,,0.0,Yes
11-16-2020,Brighter Haven,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Brownstown Forest View Assisted Living,WAYNE,HFA,NOT IN COMPLIANCE,,2.0,,1.0,,4.0,,0.0,Yes
11-16-2020,Brush Street Residence,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"E M Colemans Afc, Inc.",WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Elmcroft of Downriver,WAYNE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Eubanks Community Living,WAYNE,AFC,NOT IN COMPLIANCE,,0.0,,1.0,,0.0,,0.0,Yes
11-16-2020,Hitt AFC,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hudson Home I Inc,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Kellys AFC,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Kings Special Care Homes Inc,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Livonia Opportunity House,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Mack Adult Foster Care Home,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Manoogian Manor,WAYNE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Marquette House,WAYNE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,New Center Inn Company,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Noble Home II,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Passion and Caring Home for the Elderly,WAYNE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Plymouth Inn,WAYNE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Reginas Home,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stallworth AFC 1,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stallworth AFC 2,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stallworth AFC 3,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,W C Turner I,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Williams Community Living,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Curry House,WEXFORD,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Curry House II,WEXFORD,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres Retirement Living Cadillac,WEXFORD,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Maple Ridge Living Center Cadillac,WEXFORD,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Pleasant Lake Lodge North,WEXFORD,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Pleasant Lake Lodge South,WEXFORD,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Sunnyside Senior Living,WEXFORD,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
