ReportingDate,CCN/LICENSE,FACILITY NAME,COUNTY,TYPE,COMPLIANCE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS
11-23-2020,AL820073559,Crystal Creek Assisted Living I,WAYNE,AFC, ,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11-23-2020,AL820007604,"E M Colemans Afc, Inc.",WAYNE,AFC, ,,,,,,,,
11-23-2020,AH820391900,Elmcroft of Downriver,WAYNE,HFA,NOT IN COMPLIANCE,,9.0,,2.0,,6.0,,0.0
11-23-2020,AL820007537,Eubanks Community Living,WAYNE,AFC, ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11-23-2020,235445,Fairlane Senior Care and Rehab Center,WAYNE,SNF, ,0.0,102.0,0.0,24.0,0.0,60.0,0.0,0.0
11-23-2020,235587,Fountain Bleu Health & Rehabilitation ,WAYNE,SNF, ,0.0,37.0,0.0,5.0,0.0,12.0,0.0,0.0
11-23-2020,235467,Four Chaplains Nursing Care Center,WAYNE,SNF, ,1.0,44.0,0.0,6.0,0.0,35.0,0.0,1.0
11-23-2020,235578,Four Seasons Nursing Center of Westland,WAYNE,SNF, ,21.0,29.0,0.0,5.0,7.0,31.0,0.0,0.0
11-23-2020,AL820007566,Garden City Opportunity Manor,WAYNE,AFC, ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11-23-2020,AH820372250,Glen Abbey Assisted Living,WAYNE,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235382,Hamilton Nursing Home,WAYNE,SNF, ,0.0,30.0,0.0,7.0,0.0,9.0,0.0,0.0
11-23-2020,AL820007519,Hancock Residential Center,WAYNE,AFC, ,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0
11-23-2020,AL820395614,Harbor Point Dearborn Heights,WAYNE,AFC, ,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,235177,Hartford Nursing & Rehab Center,WAYNE,SNF, ,0.0,42.0,0.0,14.0,1.0,22.0,0.0,0.0
11-23-2020,13,Heartland HCC - Grosse Pointe Woods,WAYNE,SNF, ,1.0,18.0,0.0,5.0,1.0,9.0,0.0,0.0
11-23-2020,235618,Heartland Health Care Center - Canton,WAYNE,SNF, ,2.0,36.0,0.0,15.0,2.0,27.0,0.0,0.0
11-23-2020,235428,Heartland Health Care Center - Dearborn ,WAYNE,SNF, ,1.0,78.0,0.0,15.0,0.0,33.0,0.0,0.0
11-23-2020,235439,Heartland Health Care Center Allen Park,WAYNE,SNF, ,0.0,55.0,0.0,11.0,2.0,19.0,0.0,0.0
11-23-2020,235057,Heartland Health Care Center-Livonia,WAYNE,SNF, ,1.0,62.0,0.0,8.0,5.0,16.0,0.0,0.0
11-23-2020,AH820236806,Henry Ford Village Assisted Living Facility,WAYNE,HFA, ,0.0,30.0,0.0,15.0,1.0,15.0,0.0,0.0
11-23-2020,235593,"Henry Ford Village, Inc. ",WAYNE,SNF, ,0.0,22.0,0.0,14.0,0.0,22.0,0.0,0.0
11-23-2020,235234,Heritage Manor Nursing and Rehab Center,WAYNE,SNF, ,0.0,19.0,0.0,3.0,0.0,14.0,0.0,0.0
11-23-2020,AG820000046,Hillcrest Residence,WAYNE,AFC,NOT IN COMPLIANCE,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
11-23-2020,AL820007525,Hitt AFC,WAYNE,AFC, ,,,,,,,,
11-23-2020,AL820398356,Hudson Home I Inc,WAYNE,AFC,NOT IN COMPLIANCE,,8.0,,0.0,,0.0,,0.0
11-23-2020,23-5514,"Imperial, A Villa Center",WAYNE,SNF, ,0.0,108.0,0.0,20.0,3.0,17.0,0.0,0.0
11-23-2020,AL820244670,Ivy Cottage,WAYNE,AFC, ,0.0,12.0,0.0,4.0,0.0,13.0,0.0,0.0
11-23-2020,AL820007611,Kellys AFC,WAYNE,AFC, ,,,,,,,,
11-23-2020,AL820072313,Kings Special Care Homes Inc,WAYNE,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL820007493,Lewis Manor Central,WAYNE,AFC,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL820007570,Lewis Manor East,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL820007514,Lewis Manor NW,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL820007494,Lewis Manor West,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL820007573,Livonia Opportunity House,WAYNE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,235590,Livonia Woods Nursing and Rehabilitation,WAYNE,SNF, ,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0
11-23-2020,AL820070263,Mack Adult Foster Care Home,WAYNE,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AH820236836,Manoogian Manor,WAYNE,HFA, ,,8.0,,1.0,,6.0,,0.0
11-23-2020,235613,Maple Manor Rehab Center,WAYNE,SNF, ,2.0,3.0,0.0,0.0,1.0,10.0,0.0,0.0
11-23-2020,AH820236838,Marquette House,WAYNE,HFA, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,235120,Marycrest Manor,WAYNE,SNF, ,0.0,12.0,0.0,3.0,0.0,21.0,0.0,0.0
11-23-2020,235530,Marywood Nursing Care Center,WAYNE,SNF, ,0.0,25.0,0.0,2.0,9.0,29.0,0.0,0.0
11-23-2020,235507,Medilodge of Plymouth ,WAYNE,SNF, ,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
11-23-2020,235300,Medilodge of Taylor,WAYNE,SNF, ,1.0,40.0,0.0,13.0,0.0,31.0,0.0,0.0
11-23-2020,AH820389597,Michigan House Senior Living,WAYNE,HFA, ,0.0,5.0,0.0,2.0,0.0,6.0,0.0,0.0
11-23-2020,235595,Mission Point of Detroit Nursing & Rehab,WAYNE,SNF, ,0.0,21.0,0.0,7.0,0.0,14.0,0.0,0.0
11-23-2020,AL820313042,NeuroCare Center South,WAYNE,AFC, ,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0
11-23-2020,AL820007649,New Center Inn Company,WAYNE,AFC, ,,,,,,,,
11-23-2020,AH820366306,Newburgh Manor,WAYNE,HFA,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL820068121,Noble Home II,WAYNE,AFC, ,,,,,,,,
11-23-2020,235207,Oakpointe Senior Care and Rehab Center,WAYNE,SNF,NOT IN COMPLIANCE,1.0,57.0,0.0,15.0,2.0,10.0,0.0,0.0
11-23-2020,23500,Omni Continuing Care,WAYNE,SNF, ,0.0,27.0,0.0,10.0,0.0,22.0,0.0,2.0
11-23-2020,AH820260951,Passion and Caring Home for the Elderly,WAYNE,HFA, ,,,,,,,,
11-23-2020,235559,Pine Creek Manor Skilled Nursing & Rehab,WAYNE,SNF,NOT IN COMPLIANCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH820400729,Plymouth Inn,WAYNE,HFA, ,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
11-23-2020,AL820007574,Plymouth Opportunity House,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AH820381235,Pomeroy Living Northville Assisted & Memory Care,WAYNE,HFA, ,0.0,15.0,0.0,8.0,0.0,10.0,0.0,1.0
11-23-2020,235622,Qualicare Nursing Home,WAYNE,SNF, ,0.0,58.0,0.0,14.0,0.0,26.0,0.0,0.0
11-23-2020,235333,Regency A Villa Center ,WAYNE,SNF, ,2.0,225.0,0.0,17.0,0.0,26.0,0.0,1.0
11-23-2020,235657,Regency At Canton,WAYNE,SNF, ,0.0,50.0,0.0,10.0,0.0,13.0,0.0,0.0
11-23-2020,235422,Regency at Chene,WAYNE,SNF, ,0.0,0.0,0.0,14.0,10.0,33.0,0.0,0.0
11-23-2020,235479,Regency At Livonia,WAYNE,SNF, ,0.0,47.0,0.0,20.0,0.0,27.0,0.0,1.0
11-23-2020,235655,Regency at Westland,WAYNE,SNF, ,0.0,42.0,0.0,7.0,0.0,14.0,0.0,0.0
11-23-2020,32,Regency Heights Nursing Center Detroit,WAYNE,SNF, ,0.0,90.0,0.0,32.0,0.0,45.0,0.0,0.0
11-23-2020,AL820007618,Reginas Home,WAYNE,AFC, ,,,,,,,,
11-23-2020,235297,Rivergate Health Care Center,WAYNE,SNF,NOT IN COMPLIANCE,1.0,90.0,2.0,25.0,1.0,74.0,0.0,0.0
11-23-2020,235516,Rivergate Terrace,WAYNE,SNF, ,0.0,72.0,0.0,37.0,0.0,37.0,0.0,1.0
11-23-2020,235659,Riverview Health and Rehab Ctr,WAYNE,SNF, ,0.0,57.0,1.0,20.0,1.0,40.0,0.0,0.0
11-23-2020,235476,Riverview Health and Rehab Ctr North,WAYNE,SNF, ,0.0,91.0,0.0,29.0,0.0,29.0,0.0,0.0
11-23-2020,AL820007551,Rockwood Home,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL820244666,Rose Cottage,WAYNE,AFC, ,0.0,10.0,0.0,3.0,0.0,13.0,0.0,0.0
11-23-2020,235492,Sheffield Manor Nursing & Rehab Center,WAYNE,SNF, ,0.0,57.0,0.0,12.0,0.0,33.0,0.0,1.0
11-23-2020,235365,SKLD Livonia ,WAYNE,SNF, ,8.0,55.0,0.0,13.0,3.0,16.0,0.0,0.0
11-23-2020,235351,SKLD Plymouth,WAYNE,SNF, ,0.0,53.0,0.0,7.0,0.0,19.0,0.0,0.0
11-23-2020,35,Special Tree Neurocare Center,WAYNE,SNF, ,0.0,6.0,0.0,2.0,0.0,14.0,0.0,0.0
11-23-2020,235527,St. James Nursing Center,WAYNE,SNF, ,0.0,64.0,0.0,13.0,0.0,23.0,0.0,0.0
11-23-2020,235383,"St. Joseph's, A Villa Center",WAYNE,SNF, ,0.0,39.0,0.0,3.0,0.0,7.0,0.0,0.0
11-23-2020,AL820007645,Stallworth AFC 1,WAYNE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL820007644,Stallworth AFC 2,WAYNE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL820007640,Stallworth AFC 3,WAYNE,AFC, ,,0.0,,1.0,,1.0,,0.0
11-23-2020,23E281,Star Manor of Northville,WAYNE,SNF, ,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AH820400126,Sunrise Assisted Living of Northville,WAYNE,HFA, ,8.0,14.0,1.0,9.0,5.0,5.0,0.0,0.0
11-23-2020,AH820391697,Sunrise of Grosse Pointe Woods,WAYNE,HFA, ,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0
11-23-2020,AH820391698,Sunrise on Vernier,WAYNE,HFA, ,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11-23-2020,235372,The Bay at Cranbrook Health and Rehab,WAYNE,SNF, ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11-23-2020,235454,The Bay at Elmwood Health and Rehab,WAYNE,SNF, ,0.0,35.0,0.0,23.0,0.0,10.0,0.0,1.0
11-23-2020,235468,The Bay at Woodward Health and Rehab,WAYNE,SNF, ,0.0,35.0,0.0,14.0,0.0,24.0,0.0,0.0
11-23-2020,23-5541,The Lodge at Taylor,WAYNE,SNF, ,0.0,73.0,0.0,12.0,2.0,18.0,0.0,0.0
11-23-2020,AH820338800,The Rivers Assisted Living,WAYNE,HFA, ,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
11-23-2020,235709,The Rivers Hlth & Rehab Ctr of Grosse Pt,WAYNE,SNF, ,2.0,18.0,0.0,0.0,9.0,33.0,0.0,0.0
11-23-2020,235402,The Villa at Great Lakes Crossing,WAYNE,SNF, ,0.0,61.0,0.0,17.0,1.0,27.0,0.0,0.0
11-23-2020,235463,The Villa at the Park,WAYNE,SNF, ,0.0,47.0,0.0,3.0,0.0,19.0,0.0,0.0
11-23-2020,AH820378337,TheHarry&JeanetteWeinbergGreenHouses at,WAYNE,HFA, ,0.0,6.0,0.0,3.0,0.0,4.0,0.0,0.0
11-23-2020,AG820015456,W C Turner I,WAYNE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH820336526,Waltonwood at Carriage Park II,WAYNE,HFA, ,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0
11-23-2020,AH820336804,Waltonwood at Cherry Hill II,WAYNE,HFA, ,0.0,34.0,0.0,15.0,0.0,13.0,0.0,0.0
11-23-2020,235374,West Oaks Senior Care and Rehab,WAYNE,SNF, ,0.0,52.0,0.0,0.0,1.0,22.0,0.0,0.0
11-23-2020,235332,"Westland, A Villa Center",WAYNE,SNF, ,1.0,163.0,1.0,36.0,0.0,26.0,0.0,0.0
11-23-2020,235444,Westwood Nursing Center,WAYNE,SNF, ,0.0,35.0,0.0,3.0,1.0,8.0,0.0,0.0
11-23-2020,AL820007539,Williams Community Living,WAYNE,AFC, ,,,,,,,,
11-23-2020,AH820236926,Woodhaven Retirement Community,WAYNE,HFA,NOT IN COMPLIANCE,0.0,12.0,0.0,6.0,0.0,3.0,0.0,0.0
11-23-2020,235604,Woodhaven Retirement Community ,WAYNE,SNF, ,1.0,27.0,0.0,1.0,0.0,18.0,0.0,0.0
11-23-2020,AL830337616,Curry House,WEXFORD,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH830337522,Curry House II,WEXFORD,HFA, ,,12.0,,5.0,,7.0,,0.0
11-23-2020,AL830244420,Green Acres Retirement Living Cadillac,WEXFORD,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AL830395316,Maple Ridge Living Center Cadillac,WEXFORD,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL830309090,Pleasant Lake Lodge North,WEXFORD,AFC, ,,,,,,,,
11-23-2020,AL830300832,Pleasant Lake Lodge South,WEXFORD,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235094,Samaritas Senior Living Cadillac,WEXFORD,SNF,NOT IN COMPLIANCE,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0
11-23-2020,AL830272541,Serenity Adult Foster Care,WEXFORD,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL830309607,Sunnyside Senior Living,WEXFORD,AFC, ,,,,,,,,
