State_County,State_FacilityName,State_CMS_ProvNum,State_ReportingDate,State_confirmed_cases,State_deaths,State_CFR,State_outbreaks,State_Closed_Outbreaks,State_Open_Outbreaks,State_facilities,CMS_Week Ending,CMS_Federal Provider Number,CMS_Provider Name,CMS_Provider Address,CMS_Provider City,CMS_Provider State,CMS_Provider Zip Code,CMS_County,CMS_Number of All Beds
Lake,Claridge Health Center,145434,2020-10-02,63,18,0.2857142857142857,1,1,0,1,2020-12-06,145434,CLARIDGE HEALTHCARE CENTER,700 JENKISSON,LAKE BLUFF,IL,60044,Lake,231.0
Cook,Generations At Oakton,145626,2020-10-02,63,13,0.20634920634920634,1,0,1,1,2020-12-06,145626,GENERATIONS OAKTON PAVILLION,1660 OAKTON PLACE,DES PLAINES,IL,60018,Cook,195.0
Cook,Little Sisters of the Poor/St. Marys Home,146185,2020-10-02,63,13,0.20634920634920634,1,0,1,1,2020-12-06,146185,LITTLE SISTERS OF THE POOR,2325 NORTH LAKEWOOD AVENUE,CHICAGO,IL,60614,Cook,75.0
Cook,Westwood Manor,146149,2020-10-02,63,2,0.031746031746031744,1,1,0,1,2020-12-06,146149,"WESTWOOD MANOR, THE",2444 WEST TOUHY AVENUE,CHICAGO,IL,60645,Cook,115.0
Clinton,Warrren G Murray Develpmental Center,No Match,2020-10-02,62,0,0.0,1,1,0,1,,,,,,,,,
Cook,Symphony of Bronzeville,145337,2020-10-02,61,16,0.26229508196721313,1,0,1,1,2020-12-06,145337,SYMPHONY OF BRONZEVILLE,3400 SOUTH INDIANA,CHICAGO,IL,60616,Cook,302.0
Madison,Integrity of Godfrey,145656,2020-10-02,61,8,0.13114754098360654,1,0,1,1,2020-12-06,145656,INTEGRITY HC OF GODFREY,1623 29 WEST DELMAR,GODFREY,IL,62035,Madison,61.0
Christian,taylorville care center,145502,2020-10-02,60,0,0.0,1,0,1,1,2020-12-06,145502,TAYLORVILLE CARE CENTER,600 SOUTH HOUSTON,TAYLORVILLE,IL,62568,Christian,98.0
Lake,The Grove By the Lake,145665,2020-10-02,59,9,0.15254237288135594,1,1,0,1,2020-12-06,145665,"GROVE AT THE LAKE,THE",2534 ELIM AVENUE,ZION,IL,60099,Lake,244.0
Madison,Alton Memorial Rehab and Therapy,145121,2020-10-02,59,8,0.13559322033898305,1,0,1,1,2020-12-06,145121,ALTON MEMORIAL REHAB & THERAPY,1251 COLLEGE AVENUE,ALTON,IL,62002,Madison,64.0
McLean,Bloomington Rehabilitation and Healthcare Center,145610,2020-10-02,59,11,0.1864406779661017,1,1,0,1,2020-12-06,145610,BLOOMINGTON REHABILITATION & HCC,1925 SOUTH MAIN STREET,BLOOMINGTON,IL,61701,McLean,52.0
Cook,Symphony of Chicago West,145661,2020-10-02,59,7,0.11864406779661014,1,0,1,1,2020-12-06,145661,SYMPHONY OF CHICAGO WEST,5130 WEST JACKSON BOULEVARD,CHICAGO,IL,60644,Cook,234.0
Lake,Elevate Care Riverwoods,145304,2020-10-02,59,12,0.2033898305084746,1,1,0,1,2020-12-06,145304,ELEVATE CARE RIVERWOODS,3705 DEERFIELD ROAD,RIVERWOODS,IL,60015,Lake,240.0
Cook,Aperion Care Plum Grove,145658,2020-10-02,58,19,0.3275862068965517,1,0,1,1,2020-12-06,145658,APERION CARE PLUM GROVE,24 SOUTH PLUM GROVE ROAD,PALATINE,IL,60067,Cook,67.0
Cook,Lutheran Home,145768,2020-10-02,58,9,0.15517241379310345,2,0,2,1,2020-12-06,145768,"LUTHERAN HOME, THE",6901 NORTH GALENA ROAD,PEORIA,IL,61614,Peoria,89.0
Cook,Arbour Health Care Center,146169,2020-10-02,58,3,0.05172413793103448,1,1,0,1,2020-12-06,146169,ARBOUR HEALTH CARE CENTER,1512 WEST FARGO,CHICAGO,IL,60626,Cook,99.0
DuPage,Chateau Center Nursing & Rehabilitation,145614,2020-10-02,58,14,0.2413793103448276,1,0,1,1,2020-12-06,145614,CHATEAU NRSG & REHAB CENTER,7050 MADISON STREET,WILLOWBROOK,IL,60521,DuPage,150.0
St. Clair,Integrity Care of Smithton,146188,2020-10-02,58,4,0.06896551724137931,1,0,1,1,2020-12-06,146188,INTEGRITY HC OF SMITHTON,107 SOUTH LINCOLN,SMITHTON,IL,62285,St. Clair,101.0
St. Clair,New Athens Home for the Aged,146115,2020-10-02,57,8,0.14035087719298245,1,0,1,1,2020-12-06,146115,NEW ATHENS HOME FOR THE AGED,203 SOUTH JOHNSON STREET,NEW ATHENS,IL,62264,St. Clair,
Cass,Walker Nursing Home,146100,2020-10-02,57,11,0.19298245614035087,1,1,0,1,2020-12-06,146100,WALKER NURSING HOME,530 EAST BEARDSTOWN STREET,VIRGINIA,IL,62691,Cass,71.0
Cook,The Grove of Berwyn,145070,2020-10-02,57,14,0.2456140350877193,1,0,1,1,2020-12-06,145070,"GROVE OF BERWYN, THE",3601 SOUTH HARLEM AVENUE,BERWYN,IL,60402,Cook,145.0
Cook,Estates of Hyde Park,145828,2020-10-02,57,13,0.2280701754385965,1,0,1,1,2020-12-06,145828,"ESTATES OF HYDE PARK, THE",4505 SOUTH DREXEL,CHICAGO,IL,60653,Cook,155.0
Cook,Warren Barr Lincoln Park,145875,2020-10-02,56,11,0.19642857142857145,1,1,0,1,2020-12-06,145875,WARREN BARR LINCOLN PARK,2732 NORTH HAMPDEN COURT,CHICAGO,IL,60614,Cook,89.0
DuPage,Wheaton Village,145715,2020-10-02,56,7,0.125,1,0,1,1,2020-12-06,145715,WHEATON VILLAGE NRSG & RHB CTR,1325 MANCHESTER ROAD,WHEATON,IL,60187,DuPage,123.0
Lake,Warren Barr Lincolnshire,146028,2020-10-02,56,5,0.08928571428571429,1,0,1,1,2020-12-06,146028,WARREN BARR LINCOLNSHIRE,150 JAMESTOWN LANE,LINCOLNSHIRE,IL,60069,Lake,144.0
Kankakee,Citadel of Kankakee,145043,2020-10-02,56,1,0.017857142857142856,1,0,1,1,2020-12-06,145043,CITADEL CARE CENTER-KANKAKEE,900 WEST RIVER PLACE,KANKAKEE,IL,60901,Kankakee,107.0
Cook,ManorCare Health Services-Palos Heights West,145893,2020-10-02,55,16,0.2909090909090909,1,0,1,1,2020-12-06,145893,MANORCARE OF PALOS HEIGHTS WEST,11860 SOUTHWEST HIGHWAY,PALOS HEIGHTS,IL,60463,Cook,130.0
Cook,Summit of Uptown,No Match,2020-10-02,55,15,0.2727272727272727,1,0,1,1,,,,,,,,,
Cook,Arden Courts of Palos Heights,No Match,2020-10-02,55,10,0.18181818181818185,1,0,1,1,,,,,,,,,
Cook,Alden Princeton Rehab & Health,145688,2020-10-02,54,12,0.2222222222222222,1,1,0,1,2020-12-06,145688,PRINCETON REHAB & HCC,255 WEST 69TH STREET,CHICAGO,IL,60621,Cook,225.0
Rock Island,Generations of Rock Island,145950,2020-10-02,54,15,0.2777777777777778,1,1,0,1,2020-12-06,145950,GENERATIONS AT ROCK ISLAND,2545 24TH STREET,ROCK ISLAND,IL,61201,Rock Island,177.0
Cook,Park View Rehab,145765,2020-10-02,54,11,0.2037037037037037,1,0,1,1,2020-12-06,145765,PARK VIEW REHAB CENTER,5888 NORTH RIDGE,CHICAGO,IL,60660,Cook,128.0
Cook,Plymouth Place Senior Living,146128,2020-10-02,54,11,0.2037037037037037,1,0,1,1,2020-12-06,146128,PLYMOUTH PLACE,315 NORTH LA GRANGE ROAD,LA GRANGE PARK,IL,60526,Cook,86.0
St. Clair,St. Pauls,146122,2020-10-02,54,14,0.25925925925925924,1,0,1,1,2020-12-06,146122,ST PAUL'S SENIOR COMMUNITY,1021 WEST E STREET,BELLEVILLE,IL,62220,St. Clair,134.0
Cook,Sheridan Village,145482,2020-10-02,54,19,0.35185185185185186,1,0,1,1,2020-12-06,145482,SHERIDAN VILLAGE NRSG & RHB,5838 NORTH SHERIDAN ROAD,CHICAGO,IL,60660,Cook,191.0
Peoria,University Rehab Center,145364,2020-10-02,54,16,0.2962962962962963,1,1,0,1,2020-12-06,145364,UNIVERSITY REHAB,500 SOUTH ART BARTELL ROAD,URBANA,IL,61802,Champaign,243.0
Christian,Taylorville Skilled Nursing (fka Meadow Manor),146048,2020-10-02,53,4,0.07547169811320754,1,0,1,1,2020-12-06,146048,TAYLORVILLE SKLD NUR & REHAB,800 MCADAM DR,TAYLORVILLE,IL,62568,Christian,96.0
Cook,Palos Heights Nursing and Rehab,145681,2020-10-02,52,10,0.19230769230769232,1,0,1,1,2020-12-06,145681,PALOS HEIGHTS REHABILITATION,13259 SOUTH CENTRAL AVENUE,CRESTWOOD,IL,60418,Cook,193.0
Cook,Aperion Care Forest Park,145969,2020-10-02,52,5,0.09615384615384616,1,0,1,1,2020-12-06,145969,APERION CARE FOREST PARK,8200 WEST ROOSEVELT ROAD,FOREST PARK,IL,60130,Cook,232.0
Cook,Manor Care Health Services-Homewood,145684,2020-10-02,52,15,0.28846153846153844,1,1,0,1,2020-12-06,145684,MANORCARE OF HOMEWOOD,940 MAPLE AVENUE,HOMEWOOD,IL,60430,Cook,132.0
St. Clair,Memorial Care Center,No Match,2020-10-02,52,8,0.15384615384615385,2,1,1,1,,,,,,,,,
Iroquois,Ascension Presence Merkle Knipprath,146085,2020-10-02,51,4,0.0784313725490196,1,1,0,1,2020-12-06,146085,ARCADIA CARE CLIFTON,1190 E 2900 NORTH ROAD,CLIFTON,IL,60927,Iroquois,99.0
Cook,Resurrection Nursing & rehab Center,No Match,2020-10-02,51,8,0.1568627450980392,1,0,1,1,,,,,,,,,
Kane,Fox River Rehab and Healthcare,145821,2020-10-02,51,15,0.29411764705882354,1,1,0,1,2020-12-06,145821,FOX RIVER REHAB & HEALTHCARE,2355 ROYAL BOULEVARD,ELGIN,IL,60123,Kane,139.0
Fayette,Aperion Care St Elmo,145857,2020-10-02,51,2,0.0392156862745098,1,0,1,1,2020-12-06,145857,APERION CARE ST ELMO,221 EAST CUMBERLAND,ST ELMO,IL,62458,Fayette,60.0
Madison,Alton Mental Health Center,No Match,2020-10-02,51,0,0.0,1,0,1,1,,,,,,,,,
Cook,Landmark of Richton Park,145424,2020-10-02,50,9,0.18,1,0,1,1,2020-12-06,145424,LANDMARK OF RICHTON PARK REHAB & NSG CTR,22660 SOUTH CICERO AVENUE,RICHTON PARK,IL,60471,Cook,294.0
Lake,Lexington of Lake Zurich,145816,2020-10-02,50,12,0.24,1,1,0,1,2020-12-06,145816,LEXINGTON OF LAKE ZURICH,900 SOUTH RAND ROAD,LAKE ZURICH,IL,60047,Lake,194.0
Cook,All American Nursing Home,14A057,2020-10-02,50,4,0.08,1,1,0,1,2020-12-06,14A057,ALL AMERICAN NURSING HOME,5448 NORTH BROADWAY STREET,CHICAGO,IL,60640,Cook,144.0
Kendall,Symphony At The Tillers of Oswego,146034,2020-10-02,50,9,0.18,1,1,0,1,2020-12-06,146034,SYMPHONY AT THE TILLERS,4390 ROUTE 71,OSWEGO,IL,60543,Kendall,96.0
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),145971,2020-10-02,49,12,0.24489795918367346,1,0,1,1,2020-12-06,145971,LAKE COOK REHAB & HEALTHCARE,4101 LAKE COOK ROAD,NORTHBROOK,IL,60062,Cook,147.0
Cook,The Admiral at the Lake,146165,2020-10-02,49,6,0.12244897959183673,1,0,1,1,2020-12-06,146165,"ADMIRAL AT THE LAKE, THE",933 WEST FOSTER AVENUE,CHICAGO,IL,60640,Cook,36.0
Cook,Presence Villa Scalabrini Nursing&Rehab Center,145956,2020-10-02,49,6,0.12244897959183673,1,0,1,1,2020-12-06,145956,ASCENSION CASA SCALABRINI,480 NORTH WOLF ROAD,NORTHLAKE,IL,60164,Cook,224.0
Jasper,Newton Care Center,145807,2020-10-02,49,8,0.16326530612244894,1,1,0,1,2020-12-06,145807,HELIA HEALTHCARE OF NEWTON,300 S SCOTT STREET,NEWTON,IL,62448,Jasper,55.0
Cook,Pauls House,No Match,2020-10-02,49,6,0.12244897959183673,1,1,0,1,,,,,,,,,
Lake,Terrace Nursing Home,No Match,2020-10-02,49,12,0.24489795918367346,1,1,0,1,,,,,,,,,
Cook,Little Village Nursing Home,146018,2020-10-02,48,7,0.14583333333333334,2,1,1,1,2020-12-06,146018,LITTLE VILLAGE NRSG & RHB CTR,2320 SOUTH LAWNDALE,CHICAGO,IL,60623,Cook,106.0
McDonough,Heartland Health Care Center,No Match,2020-10-02,48,15,0.3125,1,1,0,1,,,,,,,,,
Cook,Winston Manor,140E170,2020-10-02,48,8,0.16666666666666666,1,1,0,1,,,,,,,,,
Kane,Avondale Estates of Elgin,146181,2020-10-02,48,3,0.0625,1,0,1,1,2020-12-06,146181,AVONDALE ESTATES OF ELGIN,1754-1760 CAPITAL STREET,ELGIN,IL,60124,Kane,120.0
Cook,Praire Oasis South Holland,145927,2020-10-02,48,14,0.2916666666666667,1,0,1,1,2020-12-06,145927,PRAIRIE OASIS,16000 SOUTH WABASH,SOUTH HOLLAND,IL,60473,Cook,135.0
Cook,Sunrise of Park Ridge,No Match,2020-10-02,48,11,0.22916666666666666,1,1,0,1,,,,,,,,,
Cook,Three Crown Park ,No Match,2020-10-02,48,8,0.16666666666666666,1,1,0,1,,,,,,,,,
DuPage,Beacon Hill Lombard,145522,2020-10-02,48,6,0.125,1,0,1,1,2020-12-06,145522,BEACON HILL,2400 SOUTH FINLEY ROAD,LOMBARD,IL,60148,DuPage,110.0
DuPage,Aperion Care West Chicago,145830,2020-10-02,48,8,0.16666666666666666,2,2,0,1,2020-12-06,145830,APERION CARE WEST CHICAGO,201 WEST NORTH AVENUE,WEST CHICAGO,IL,60185,DuPage,213.0
Rock Island,Aspen Rehab,14E361,2020-10-02,47,7,0.14893617021276595,1,0,1,1,2020-12-06,14E361,ASPEN REHAB &  HEALTH CARE,1403 9TH AVENUE,SILVIS,IL,61282,Rock Island,63.0
Winnebago,Crimson Pointe Senior Living,No Match,2020-10-02,47,12,0.2553191489361702,1,1,0,1,,,,,,,,,
Rock Island,Heartland Healthcare Center Moline,145027,2020-10-02,47,10,0.2127659574468085,1,0,1,1,2020-12-06,145027,HEARTLAND OF MOLINE,833 SIXTEENTH AVENUE,MOLINE,IL,61265,Rock Island,149.0
McHenry,The Fountains at Crystal Lake,No Match,2020-10-02,46,15,0.32608695652173914,1,1,0,1,,,,,,,,,
DuPage,Westmont Manor Health and Rehab Center,145338,2020-10-02,46,16,0.3478260869565217,1,0,1,1,2020-12-06,145338,WESTMONT MANOR HLTH & RHB,512 EAST OGDEN AVENUE,WESTMONT,IL,60559,DuPage,149.0
Lake,Radford Green at Sedgebrook,146136,2020-10-02,46,6,0.13043478260869565,1,1,0,1,2020-12-06,146136,RADFORD GREEN,960 AUDUBON WAY,LINCOLNSHIRE,IL,60069,Lake,84.0
Cook,Westchester Health and Rehabilitation Center,145660,2020-10-02,46,12,0.2608695652173913,1,1,0,1,2020-12-06,145660,WESTCHESTER HEALTH & REHABILITATION,2901 SOUTH WOLF ROAD,WESTCHESTER,IL,60154,Cook,120.0
Cook,Bethesda Rehab and Senior Care,145844,2020-10-02,46,6,0.13043478260869565,1,0,1,1,2020-12-06,145844,BETHESDA REHAB & SENIOR CARE,2833 NORTH NORDICA AVENUE,CHICAGO,IL,60634,Cook,135.0
Lake,Libertyville Manor,145344,2020-10-02,46,16,0.3478260869565217,1,0,1,1,2020-12-06,145344,LIBERTYVILLE MANOR EXT CARE,610 PETERSON ROAD,LIBERTYVILLE,IL,60048,Lake,174.0
Tazewell,Aperion Morton,145248,2020-10-02,45,5,0.1111111111111111,1,0,1,1,2020-12-06,145248,APERION CARE MORTON VILLA,190 EAST QUEENWOOD ROAD,MORTON,IL,61550,Tazewell,106.0
Union,Integrity of Cobden,145922,2020-10-02,45,7,0.15555555555555556,1,0,1,1,2020-12-06,145922,INTEGRITY HC OF COBDEN,430 SOUTH FRONT STREET,COBDEN,IL,62920,Union,74.0
Lake,Manor Care of Libertyville,145593,2020-10-02,45,6,0.13333333333333333,2,1,1,1,2020-12-06,145593,MANORCARE OF LIBERTYVILLE,1500 SOUTH MILWAUKEE AVENUE,LIBERTYVILLE,IL,60048,Lake,150.0
Adams,Illinois Veterans Home,No Match,2020-10-02,45,2,0.04444444444444445,1,0,1,1,,,,,,,,,
Cook,Warren Barr South Loop,145632,2020-10-02,45,3,0.06666666666666668,1,0,1,1,2020-12-06,145632,WARREN BARR SOUTH LOOP,1725 SOUTH WABASH,CHICAGO,IL,60616,Cook,213.0
DuPage,Brookdale Lisle,146061,2020-10-02,45,8,0.17777777777777778,1,0,1,1,2020-12-06,146061,BROOKDALE PLAZA LISLE SNF,1800 ROBIN LANE,LISLE,IL,60532,DuPage,82.0
DuPage,Alden Valley Ridge,145379,2020-10-02,44,22,0.5,1,0,1,1,2020-12-06,145379,ALDEN VALLEY RIDGE REHAB & HCC,275 EAST ARMY TRAIL ROAD,BLOOMINGDALE,IL,60108,DuPage,207.0
Lake,Kiley Development Center,No Match,2020-10-02,44,1,0.022727272727272728,2,1,1,1,,,,,,,,,
St. Clair,Swansea Rehabilitation and Health Care Center,145981,2020-10-02,44,9,0.20454545454545456,1,0,1,1,2020-12-06,145981,SWANSEA REHAB HEALTH CARE,1405 NORTH SECOND STREET,SWANSEA,IL,62226,St. Clair,94.0
Cook,Clearbrook Center,No Match,2020-10-02,44,7,0.1590909090909091,1,1,0,1,,,,,,,,,
Clinton,Clinton Manor Living Facility,146025,2020-10-02,44,1,0.022727272727272728,2,2,0,1,2020-12-06,146025,CLINTON MANOR LIVING CENTER,111 EAST ILLINOIS STREET,NEW BADEN,IL,62265,Clinton,33.0
Cook,Lincolnwood Place,145786,2020-10-02,44,15,0.3409090909090909,1,0,1,1,2020-12-06,145786,LINCOLNWOOD PLACE,7000 NORTH MCCORMICK BLVD.,LINCOLNWOOD,IL,60645,Cook,
Cook,Warren Barr Gold Coast,145336,2020-10-02,44,4,0.09090909090909093,1,0,1,1,2020-12-06,145336,WARREN BARR GOLD COAST,66 WEST OAK STREET,CHICAGO,IL,60610,Cook,221.0
DuPage,Lexington of Lombard,145511,2020-10-02,43,12,0.2790697674418605,1,0,1,1,2020-12-06,145511,LEXINGTON HLTH CR CTR-LOMBARD,2100 SOUTH FINLEY ROAD,LOMBARD,IL,60148,DuPage,225.0
Will,Salem Village NH,145618,2020-10-02,43,1,0.02325581395348837,1,0,1,1,2020-12-06,145618,SALEM VILLAGE NURSING & REHAB,1314 ROWELL AVENUE,JOLIET,IL,60433,Will,272.0
Cook,Citadel of Northbrook,145982,2020-10-02,43,2,0.04651162790697674,1,0,1,1,2020-12-06,145982,"CITADEL OF NORTHBROOK, THE",3300 MILWAUKEE AVE.,NORTHBROOK,IL,60062,Cook,148.0
Lake,Autumn Leaves of Gurnee,No Match,2020-10-02,42,11,0.2619047619047619,1,1,0,1,,,,,,,,,
McHenry,Sheltered Village,No Match,2020-10-02,42,9,0.21428571428571427,1,1,0,1,,,,,,,,,
LaSalle,Aperion Care Marseilles,145295,2020-10-02,42,10,0.2380952380952381,1,1,0,1,2020-12-06,145295,APERION CARE MARSEILLES,578 WEST COMMERCIAL STREET,MARSEILLES,IL,61341,LaSalle,103.0
DuPage,Artis Senior Living Elmhurst,No Match,2020-10-02,42,20,0.4761904761904762,1,1,0,1,,,,,,,,,
Shelby,Shelbyville Manor,145441,2020-10-02,42,0,0.0,2,1,1,1,2020-12-06,145441,SHELBYVILLE MANOR,1111 WEST NORTH 12TH STREET,SHELBYVILLE,IL,62565,Shelby,109.0
Cook,Elevate Saint Andrew,146176,2020-10-02,42,9,0.21428571428571427,1,0,1,1,2020-12-06,146176,ELEVATE ST ANDREW LIVING COMM,7000 NORTH NEWARK,NILES,IL,60714,Cook,55.0
Monroe,Oak Hill,145445,2020-10-02,42,1,0.023809523809523808,1,0,1,1,2020-12-06,145445,OAK HILL,623 HAMACHER STREET,WATERLOO,IL,62298,Monroe,144.0
Cook,Alden Estates of Orland Park,145963,2020-10-02,42,13,0.30952380952380953,1,0,1,1,2020-12-06,145963,ALDEN ESTATES OF ORLAND PARK,16450 SOUTH 97TH AVENUE,ORLAND PARK,IL,60462,Cook,200.0
Kane,Alden of Waterford,146182,2020-10-02,41,10,0.24390243902439024,1,1,0,1,2020-12-06,146182,ALDEN COURTS OF WATERFORD,1991 RANDI DRIVE,AURORA,IL,60504,Kane,64.0
Cook,Symphony of Crestwood,145718,2020-10-02,41,6,0.14634146341463414,1,0,1,1,2020-12-06,145718,SYMPHONY OF CRESTWOOD,14255 SOUTH CICERO AVENUE,CRESTWOOD,IL,60445,Cook,303.0
Jackson,Integrity Healthcare of Carbondale,145757,2020-10-02,41,5,0.12195121951219512,1,1,0,1,2020-12-06,145757,INTEGRITY HC OF CARBONDALE,120 NORTH TOWER ROAD,CARBONDALE,IL,62901,Jackson,131.0
Cook,The Carrington Lincolnwood,No Match,2020-10-02,41,4,0.0975609756097561,1,1,0,1,,,,,,,,,
Lake,Captain James A Lovell FHCC CLC,No Match,2020-10-02,41,6,0.14634146341463414,2,2,0,1,,,,,,,,,
Cook,BRIA of Chicago Heights,145898,2020-10-02,41,1,0.024390243902439025,1,1,0,1,2020-12-06,145898,BRIA OF CHICAGO HEIGHTS,120 WEST 26TH STREET,SOUTH CHICAGO HEIGHT,IL,60411,Cook,
Cook,Selfhelp Home,146009,2020-10-02,40,4,0.1,1,1,0,1,2020-12-06,146009,SELFHELP HOME OF CHICAGO,908 WEST ARGYLE STREET,CHICAGO,IL,60640,Cook,72.0
Kane,Heritage Health Therapy and Senior Care,No Match,2020-10-02,40,3,0.075,1,1,0,1,,,,,,,,,
Cook,Tri-States Nursing & rehab Center,145879,2020-10-02,40,5,0.125,1,0,1,1,2020-12-06,145879,TRI-STATE VILLAGE NRSG & RHB,2500 EAST 175TH STREET,LANSING,IL,60438,Cook,84.0
Sangamon,Brother James Court,No Match,2020-10-02,40,0,0.0,1,0,1,1,,,,,,,,,
Cook,Montgomery Place,145748,2020-10-02,40,4,0.1,1,0,1,1,2020-12-06,145748,MONTGOMERY PLACE,5550 SOUTH SHORE DRIVE,CHICAGO,IL,60637,Cook,
Cook,The Grove of Skokie,145860,2020-10-02,40,6,0.15,1,0,1,1,2020-12-06,145860,"GROVE OF SKOKIE, THE",9000 LA VERGNE AVENUE,SKOKIE,IL,60077,Cook,
LaSalle,Streator Unlimited Inc.,No Match,2020-10-02,39,1,0.02564102564102564,1,1,0,1,,,,,,,,,
Cook,Alden Town Manor Rehabilitation & Health Care Cent,145736,2020-10-02,39,0,0.0,1,0,1,1,2020-12-06,145736,ALDEN TOWN MANOR REHAB & HCC,6120 WEST OGDEN,CICERO,IL,60804,Cook,249.0
LaSalle,LaSalle County Nursing Home,146116,2020-10-02,39,7,0.1794871794871795,1,1,0,1,2020-12-06,146116,LA SALLE COUNTY NURSING HOME,1380 NORTH 27TH ROAD,OTTAWA,IL,61350,LaSalle,81.0
Ford,Accolade Healthcare of Paxton on Pells,145603,2020-10-02,38,3,0.07894736842105263,1,0,1,1,2020-12-06,145603,ACCOLADE HC OF PAXTON ON PELLS,1001 EAST PELLS STREET,PAXTON,IL,60957,Ford,106.0
McHenry,The Springs at Crystal Lake,145612,2020-10-02,38,10,0.2631578947368421,1,1,0,1,2020-12-06,145612,"SPRINGS AT CRYSTAL LAKE, THE",1000 EAST BRIGHTON LANE,CRYSTAL LAKE,IL,60012,McHenry,97.0
DuPage,Harvester Place Memory Care,No Match,2020-10-02,38,13,0.34210526315789475,1,0,1,1,,,,,,,,,
Monroe,Garden Place Independant & Assisted Living,No Match,2020-10-02,38,11,0.2894736842105263,1,1,0,1,,,,,,,,,
Cook,The Pointe of Kilpatrick ,No Match,2020-10-02,38,7,0.18421052631578946,1,0,1,1,,,,,,,,,
Cook,Burbank Rehab - Vera Care Stickney,145211,2020-10-02,38,11,0.2894736842105263,1,1,0,1,2020-12-06,145211,BURBANK REHABILITATION CENTER,5400 WEST 87TH STREET,BURBANK,IL,60459,Cook,163.0
Kane,Elmwood Terrace,145663,2020-10-02,38,6,0.15789473684210525,1,1,0,1,2020-12-06,145663,ELMWOOD TERRACE HEALTHCARE CTR,1017 WEST GALENA BOULEVARD,AURORA,IL,60506,Kane,68.0
Cook,Aperion Care West Ridge,145832,2020-10-02,37,14,0.3783783783783784,2,1,1,1,2020-12-06,145832,APERION CARE WEST RIDGE,6450 NORTH RIDGE BLVD,CHICAGO,IL,60626,Cook,136.0
Will,Clarendale of Mokena,No Match,2020-10-02,37,8,0.21621621621621626,1,1,0,1,,,,,,,,,
Tazewell,Villas of Holly Brook & Reflections Pekin,No Match,2020-10-02,37,3,0.08108108108108109,1,0,1,1,,,,,,,,,
DuPage,Meadowbrook Manor Naperville,145874,2020-10-02,37,3,0.08108108108108109,1,0,1,1,2020-12-06,145874,MEADOWBROOK MANOR - NAPERVILLE,720 RAYMOND DRIVE,NAPERVILLE,IL,60563,DuPage,234.0
Madison,Beverly Farm Foundation,No Match,2020-10-02,37,0,0.0,1,0,1,1,,,,,,,,,
Cook,Harbor House Memory Care,No Match,2020-10-02,36,12,0.3333333333333333,1,0,1,1,,,,,,,,,
Lee,Jack Mabley Center,No Match,2020-10-02,36,0,0.0,1,1,0,1,,,,,,,,,
DuPage,Tabor Hills Healthcare,145840,2020-10-02,36,7,0.19444444444444445,2,2,0,1,2020-12-06,145840,TABOR HILLS HEALTH CARE FAC,1347 CRYSTAL COURT,NAPERVILLE,IL,60563,DuPage,169.0
DuPage,Burgess Square Healthcare & Rehab Center,145219,2020-10-02,36,3,0.08333333333333333,1,0,1,1,2020-12-06,145219,BURGESS SQUARE HEALTHCARE CTR,5801 SOUTH CASS AVENUE,WESTMONT,IL,60559,DuPage,203.0
Kane,Avantara Elgin,145699,2020-10-02,36,4,0.1111111111111111,1,0,1,1,2020-12-06,145699,AVANTARA OF ELGIN,1950 LARKIN AVENUE,ELGIN,IL,60123,Kane,112.0
St. Clair,Bria of Cahokia,145613,2020-10-02,36,3,0.08333333333333333,1,1,0,1,2020-12-06,145613,BRIA OF CAHOKIA,3354 JEROME LANE,CAHOKIA,IL,62206,St. Clair,
Cook,Lexington Healthcare of La Grange,145737,2020-10-02,35,5,0.14285714285714285,1,0,1,1,2020-12-06,145737,LEXINGTON OF LAGRANGE,4735 WILLOW SPRINGS ROAD,LA GRANGE,IL,60525,Cook,106.0
Kane,South Elgin Rehab,145825,2020-10-02,35,1,0.028571428571428567,1,1,0,1,2020-12-06,145825,SOUTH ELGIN REHAB & HCC,746 WEST SPRING STREET,SOUTH ELGIN,IL,60177,Kane,90.0
Will,Arbor Terrace,No Match,2020-10-02,35,5,0.14285714285714285,1,1,0,1,,,,,,,,,
Cumberland,Heartland Senior Living,146030,2020-10-02,35,3,0.08571428571428573,1,0,1,1,2020-12-06,146030,HEARTLAND SENIOR LIVING,101 TROWBRIDGE ROAD,NEOGA,IL,62447,Cumberland,71.0
Sangamon,Auburn Rehab and Healthcare Center,145136,2020-10-02,34,4,0.1176470588235294,1,0,1,1,2020-12-06,145136,AUBURN REHAB & HCC,304 MAPLE AVENUE,AUBURN,IL,62615,Sangamon,65.0
Cook,Villa at South Holland,145671,2020-10-02,34,9,0.2647058823529412,1,0,1,1,2020-12-06,145671,"VILLA AT SOUTH HOLLAND, THE",16300 WAUSAU STREET,SOUTH HOLLAND,IL,60473,Cook,171.0
Cook,Aperion Care Dolton,145877,2020-10-02,34,6,0.17647058823529413,1,0,1,1,2020-12-06,145877,APERION CARE DOLTON,14325 SOUTH BLACKSTONE,DOLTON,IL,60419,Cook,88.0
Moultrie,Sullivan Rehabilitation and Health Care Center,145370,2020-10-02,34,3,0.08823529411764706,1,0,1,1,2020-12-06,145370,SULLIVAN REHAB & HLTH CARE CTR,11 HAWTHORNE LANE,SULLIVAN,IL,61951,Moultrie,123.0
