STATE_ReportingDate,CMS_Provider State,STATE_County,CMS_Provider City,STATE_FacilityName,STATE_CMS_ProvNum,STATE_confirmed_cases,STATE_deaths,STATE_MatchingDate,CMS_Week Ending,CMS_Federal Provider Number
2020-10-30,,DuPage,,Terra Vista of Oakbrook Terrace,No Match,27,3,2020-11-01,,
2020-10-30,,DuPage,,The Auberge at Naperville,No Match,40,1,2020-11-01,,
2020-10-30,,DuPage,,The Birches Assisted Living Clarendon Hills,No Match,10,0,2020-11-01,,
2020-10-30,IL,DuPage,ELMHURST,The Grove of Elmhurst,145339,98,15,2020-11-01,2020-11-01,145339
2020-10-30,,DuPage,,The Pearl Naperville,No Match,7,0,2020-11-01,,
2020-10-30,,DuPage,,The Radcliff Wood Dale,No Match,18,2,2020-11-01,,
2020-10-30,IL,DuPage,NAPERVILLE,The Springs of Monarch Landing Skilled Nursing,146173,42,0,2020-11-01,2020-11-01,146173
2020-10-30,,DuPage,,Thrive of Lisle Rehabilitation Center,No Match,2,0,2020-11-01,,
2020-10-30,IL,DuPage,WEST CHICAGO,West Chicago Terrace,14E392,12,0,2020-11-01,2020-11-01,14E392
2020-10-30,IL,DuPage,BLOOMINGDALE,West Suburban Nursing & Rehabilitation Center,145333,118,17,2020-11-01,2020-11-01,145333
2020-10-30,,DuPage,,Westbridge Assisted Living Wheaton,No Match,11,5,2020-11-01,,
2020-10-30,IL,DuPage,WESTMONT,Westmont Manor Health and Rehab Center,145338,47,16,2020-11-01,2020-11-01,145338
2020-10-30,IL,DuPage,WHEATON,Wheaton Village,145715,56,7,2020-11-01,2020-11-01,145715
2020-10-30,,DuPage,,Windsor Park Manor,No Match,109,21,2020-11-01,,
2020-10-30,IL,DuPage,WINFIELD,Winfield Woods Healthcare Center,146168,12,0,2020-11-01,2020-11-01,146168
2020-10-30,IL,DuPage,WHEATON,Wynscape Health and Rehabilitation,145213,14,0,2020-11-01,2020-11-01,145213
2020-10-30,IL,Edgar,PARIS,Twin Lakes Rehab Center,145466,34,6,2020-11-01,2020-11-01,145466
2020-10-30,IL,Effingham,EFFINGHAM,LAKELAND REHABILITATION & HEALTH CARE,145256,3,0,2020-11-01,2020-11-01,145256
2020-10-30,IL,Effingham,ALTAMONT,Lutheran Care Center,145380,2,0,2020-11-01,2020-11-01,145380
2020-10-30,,Effingham,,The Glenwood,No Match,4,0,2020-11-01,,
2020-10-30,IL,Fayette,ST ELMO,Aperion Care St Elmo,145857,64,11,2020-11-01,2020-11-01,145857
2020-10-30,,Fayette,,Sarah Bush Lincoln Fayette County Hospital,No Match,2,0,2020-11-01,,
2020-10-30,IL,Fayette,VANDALIA,Vandalia Rehabilitation and Health Care Center,145903,45,4,2020-11-01,2020-11-01,145903
2020-10-30,,Ford,,Accolade Healthcare,No Match,5,0,2020-11-01,,
2020-10-30,IL,Ford,PAXTON,Accolade Healthcare of Paxton Senior Living,145449,2,0,2020-11-01,2020-11-01,145449
2020-10-30,IL,Ford,PAXTON,Accolade Healthcare of Paxton on Pells,145603,41,3,2020-11-01,2020-11-01,145603
2020-10-30,IL,Ford,GIBSON CITY,Gibson Area Hospital Annex,145979,4,0,2020-11-01,2020-11-01,145979
2020-10-30,IL,Ford,PIPER CITY,Piper City Rehab,145489,47,7,2020-11-01,2020-11-01,145489
2020-10-30,,Franklin,,Benton Health Care,No Match,2,0,2020-11-01,,
2020-10-30,IL,Franklin,BENTON,Benton Rehab and Nusing,146121,37,1,2020-11-01,2020-11-01,146121
2020-10-30,,Franklin,,Helia Healthcare Frankfort Care Center,No Match,2,0,2020-11-01,,
2020-10-30,IL,Franklin,WEST FRANKFORT,Westside Rehab and CAre,145664,2,0,2020-11-01,2020-11-01,145664
2020-10-30,IL,Fulton,FARMINGTON,Farmington County Manor,145404,5,0,2020-11-01,2020-11-01,145404
2020-10-30,IL,Greene,WHITE HALL,White Hall Nursing and Rehab,145519,100,14,2020-11-01,2020-11-01,145519
2020-10-30,,Grundy,,Parkpointe ,No Match,31,3,2020-11-01,,
2020-10-30,IL,Hancock,HAMILTON,Montebello Healthcare Center,145471,3,1,2020-11-01,2020-11-01,145471
2020-10-30,IL,Iroquois,CLIFTON,Ascension Presence Merkle Knipprath,146085,51,4,2020-11-01,2020-11-01,146085
2020-10-30,IL,Iroquois,GILMAN,Gilman Health Care Center,145347,78,14,2020-11-01,2020-11-01,145347
2020-10-30,IL,Iroquois,DANFORTH,Prairieview Lutheran Homes,145953,3,0,2020-11-01,2020-11-01,145953
2020-10-30,IL,Jackson,CARBONDALE,Integrity Healthcare of Carbondale,145757,41,5,2020-11-01,2020-11-01,145757
2020-10-30,IL,Jackson,CARBONDALE,Manor Court of Carbondale,146171,31,10,2020-11-01,2020-11-01,146171
2020-10-30,,Jackson,,Neurorestorative,No Match,33,0,2020-11-01,,
2020-10-30,,Jackson,,Prairie Living at Chautauqua,No Match,4,1,2020-11-01,,
2020-10-30,IL,Jasper,NEWTON,Newton Care Center,145807,50,8,2020-11-01,2020-11-01,145807
2020-10-30,,Jasper,,Villas of Hollybrook,No Match,8,0,2020-11-01,,
2020-10-30,,Jefferson,,GreenTree at Mt. Vernon,No Match,73,16,2020-11-01,,
2020-10-30,,Jefferson,,Lavender Ridge Memory Care,No Match,13,3,2020-11-01,,
2020-10-30,IL,Jefferson,MOUNT VERNON,Mt. Vernon Countryside Manor,145685,3,0,2020-11-01,2020-11-01,145685
2020-10-30,IL,Jefferson,MOUNT VERNON,Mt. Vernon Healthcare Center,14E812,91,17,2020-11-01,2020-11-01,14E812
2020-10-30,IL,Jefferson,MOUNT VERNON,Nature Trail Health Care Center,146021,52,5,2020-11-01,2020-11-01,146021
2020-10-30,,Jersey,,Jerseyville Estates,No Match,3,0,2020-11-01,,
2020-10-30,,Jersey,,Jerseyville Nursing and Rehab Facility,No Match,2,0,2020-11-01,,
2020-10-30,,Jersey,,Liberty Village of Jerseyville,No Match,100,18,2020-11-01,,
2020-10-30,IL,Jo Daviess,GALENA,Galena Stauss Nursing Home,146140,24,5,2020-11-01,2020-11-01,146140
2020-10-30,,Jo Daviess,,Galena Stauss Senior Care,No Match,4,0,2020-11-01,,
2020-10-30,IL,Kane,AURORA,Alden Courts of Waterford,146182,8,0,2020-11-01,2020-11-01,146182
2020-10-30,,Kane,,Alden Estates Courts of Huntley ,No Match,9,0,2020-11-01,,
2020-10-30,,Kane,,Alden Estates-Courts of Huntley ,No Match,5,0,2020-11-01,,
2020-10-30,IL,Kane,AURORA,Alden Gardens of Waterford,146008,3,0,2020-11-01,2020-11-01,146008
2020-10-30,IL,Kane,AURORA,Alden of Waterford,146182,41,10,2020-11-01,2020-11-01,146182
2020-10-30,,Kane,,Alden of Waterford ,No Match,5,0,2020-11-01,,
2020-10-30,,Kane,,Aperion Care,No Match,30,5,2020-11-01,,
2020-10-30,IL,Kane,ELGIN,Aperion Care Elgin,145740,4,0,2020-11-01,2020-11-01,145740
2020-10-30,,Kane,,Arden Courts of Geneva,No Match,7,2,2020-11-01,,
2020-10-30,IL,Kane,NORTH AURORA,Asbury Gardens,146170,92,19,2020-11-01,2020-11-01,146170
2020-10-30,,Kane,,Asbury Gardens ,No Match,12,0,2020-11-01,,
2020-10-30,,Kane,,Association for Individual Development - Violet,No Match,8,0,2020-11-01,,
2020-10-30,,Kane,,Autumn Leaves of St. Charles,No Match,32,3,2020-11-01,,
2020-10-30,IL,Kane,ELGIN,Avantara Elgin,145699,37,4,2020-11-01,2020-11-01,145699
2020-10-30,IL,Kane,ELGIN,Avantara of Elgin,145699,18,1,2020-11-01,2020-11-01,145699
2020-10-30,IL,Kane,ELGIN,Avondale Estates of Elgin,146181,49,5,2020-11-01,2020-11-01,146181
2020-10-30,,Kane,,Batavia Rehabilitation Center,140E96,12,2,2020-11-01,,
2020-10-30,,Kane,,Bickford of Aurora,No Match,31,7,2020-11-01,,
2020-10-30,IL,Kane,GENEVA,Bria of Geneva,146067,145,30,2020-11-01,2020-11-01,146067
2020-10-30,,Kane,,Bright Oaks,No Match,5,0,2020-11-01,,
2020-10-30,,Kane,,Bright Oaks of Aurora,No Match,17,4,2020-11-01,,
2020-10-30,,Kane,,Brighton Garden of St Charles,No Match,3,1,2020-11-01,,
2020-10-30,,Kane,,Brighton Gardens ,No Match,7,0,2020-11-01,,
2020-10-30,IL,Kane,ELGIN,Citadel of Elgin,145004,75,10,2020-11-01,2020-11-01,145004
2020-10-30,IL,Kane,ST CHARLES,Dunham Rehab & Healthcare,145980,2,0,2020-11-01,2020-11-01,145980
2020-10-30,,Kane,,Dunham Rehabilitation Center,No Match,6,1,2020-11-01,,
2020-10-30,,Kane,,Eden Supportive Living,No Match,4,0,2020-11-01,,
2020-10-30,IL,Kane,AURORA,Elmwood Terrace,145663,38,6,2020-11-01,2020-11-01,145663
2020-10-30,,Kane,,Fox Knoll,No Match,3,0,2020-11-01,,
2020-10-30,IL,Kane,ELGIN,Fox River Rehab and Healthcare,145821,51,15,2020-11-01,2020-11-01,145821
2020-10-30,,Kane,,Fox knoll,No Match,14,2,2020-11-01,,
2020-10-30,IL,Kane,GENEVA,GreenFields of Geneva,146166,4,0,2020-11-01,2020-11-01,146166
2020-10-30,IL,Kane,GENEVA,Greenfields of Geneva,146166,12,0,2020-11-01,2020-11-01,146166
2020-10-30,,Kane,,Grove of St. Charles,No Match,11,2,2020-11-01,,
2020-10-30,,Kane,,Heritage Health Therapy and Senior Care,No Match,40,3,2020-11-01,,
2020-10-30,,Kane,,Heritage Wood and White Oaks of South Elgin,No Match,19,2,2020-11-01,,
2020-10-30,,Kane,,Heritage Woods and White Oaks of Huntley,No Match,2,0,2020-11-01,,
2020-10-30,,Kane,,Heritage Woods of Batavia ,No Match,10,0,2020-11-01,,
2020-10-30,,Kane,,Heritage Woods of South Elgin ,No Match,7,2,2020-11-01,,
2020-10-30,IL,Kane,ELGIN,Highland Oaks,14A383,8,0,2020-11-01,2020-11-01,14A383
2020-10-30,IL,Kane,AURORA,Jennings Terrace,14A539,25,1,2020-11-01,2020-11-01,14A539
2020-10-30,,Kane,,MarkLund Hyde Center,No Match,3,0,2020-11-01,,
2020-10-30,,Kane,,Marklund Hyde Center,No Match,4,0,2020-11-01,,
2020-10-30,,Kane,,Michealsen Health Center ,No Match,6,0,2020-11-01,,
2020-10-30,,Kane,,Northern Illinois Academy,No Match,13,0,2020-11-01,,
2020-10-30,,Kane,,Northern Illinois Academy ,No Match,3,0,2020-11-01,,
2020-10-30,,Kane,,River Glen,No Match,6,0,2020-11-01,,
2020-10-30,,Kane,,River View Rehab ,No Match,6,0,2020-11-01,,
2020-10-30,,Kane,,Riverview Rehab Center,No Match,13,0,2020-11-01,,
2020-10-30,IL,Kane,SOUTH ELGIN,South Elgin Rehab,145825,35,1,2020-11-01,2020-11-01,145825
2020-10-30,,Kane,,South Elgin Rehab ,No Match,2,0,2020-11-01,,
2020-10-30,,Kane,,Sunnymere,No Match,11,0,2020-11-01,,
2020-10-30,IL,Kane,AURORA,Symphony of Orchard Valley,145473,126,24,2020-11-01,2020-11-01,145473
2020-10-30,IL,Kane,AURORA,The Grove Fox Valley,145006,7,0,2020-11-01,2020-11-01,145006
2020-10-30,,Kane,,The Grove St. Charles ,No Match,7,0,2020-11-01,,
2020-10-30,IL,Kane,AURORA,The Grove of Fox Valley,145006,7,0,2020-11-01,2020-11-01,145006
2020-10-30,,Kane,,The Sheridan at Tyler Creek,No Match,5,0,2020-11-01,,
2020-10-30,IL,Kane,SOUTH ELGIN,Tower Hill Healthcare Center,145795,170,30,2020-11-01,2020-11-01,145795
2020-10-30,,Kane,,White Oaks Spring Street,No Match,12,2,2020-11-01,,
2020-10-30,,Kane,,White Oaks at South Elgin,No Match,5,1,2020-11-01,,
2020-10-30,IL,Kankakee,BRADLEY,Aperion Care Bradley,146112,5,0,2020-11-01,2020-11-01,146112
2020-10-30,,Kankakee,,Bickford Senior Center of Bourbonnais,No Match,6,1,2020-11-01,,
2020-10-30,IL,Kankakee,KANKAKEE,Citadel Care Center of Kankakee,145043,5,0,2020-11-01,2020-11-01,145043
2020-10-30,IL,Kankakee,KANKAKEE,Citadel of Kankakee,145043,56,2,2020-11-01,2020-11-01,145043
2020-10-30,,Kankakee,,Harvest View Senior Living,No Match,4,0,2020-11-01,,
2020-10-30,,Kankakee,,Heritage Village,No Match,6,0,2020-11-01,,
2020-10-30,,Kankakee,,Illinois Veterans Home,No Match,88,18,2020-11-01,,
2020-10-30,,Kankakee,,Kankakee Senior Life Assisted Living,No Match,4,0,2020-11-01,,
2020-10-30,,Kankakee,,Kankakee terrace,No Match,5,0,2020-11-01,,
2020-10-30,,Kankakee,,Manteno Veterans Home,No Match,19,2,2020-11-01,,
2020-10-30,,Kankakee,,Momence Meadows Nursing & Rehabilitation Center ,No Match,4,0,2020-11-01,,
2020-10-30,IL,Kankakee,BOURBONNAIS,Presence Our Lady of Victory,145536,7,0,2020-11-01,2020-11-01,145536
2020-10-30,,Kankakee,,Presence Our Lady of Victory - Ascension Living,No Match,4,1,2020-11-01,,
2020-10-30,,Kankakee,,Riverside Miller Rehabilitation,No Match,106,22,2020-11-01,,
2020-10-30,,Kankakee,,Riverside Senior Life at Bourbonnais,No Match,8,0,2020-11-01,,
2020-10-30,,Kankakee,,Samuel H. Shapiro Developmental Center,No Match,230,1,2020-11-01,,
2020-10-30,,Kendall,,Association for Individual Development (A.I.D),No Match,4,3,2020-11-01,,
2020-10-30,IL,Kendall,YORKVILLE,Hillside Rehab and Care,145609,8,2,2020-11-01,2020-11-01,145609
2020-10-30,IL,Kendall,YORKVILLE,Hillside Rehab and Care Center,145609,3,1,2020-11-01,2020-11-01,145609
2020-10-30,IL,Kendall,OSWEGO,Symphony At The Tillers of Oswego,146034,50,9,2020-11-01,2020-11-01,146034
2020-10-30,IL,Kendall,OSWEGO,Symphony at the Tillers of Oswego,146034,7,0,2020-11-01,2020-11-01,146034
2020-10-30,,Knox,,Courtyard Estates of Knoxville,No Match,2,0,2020-11-01,,
2020-10-30,,Knox,,Hawthorne Terrace,No Match,4,0,2020-11-01,,
2020-10-30,IL,Knox,KNOXVILLE,Knox County Nursing Home,145697,30,2,2020-11-01,2020-11-01,145697
2020-10-30,,Knox,,Marigold,No Match,4,0,2020-11-01,,
2020-10-30,IL,Knox,GALESBURG,Seminary Manor,145598,40,5,2020-11-01,2020-11-01,145598
2020-10-30,IL,Knox,GALESBURG,Serenity of Galesburg,145987,6,0,2020-11-01,2020-11-01,145987
2020-10-30,IL,Knox,GALESBURG,Serenity of Lake Storey,145619,42,4,2020-11-01,2020-11-01,145619
2020-10-30,IL,LaSalle,MARSEILLES,Aperion Care Marseilles,145295,42,10,2020-11-01,2020-11-01,145295
2020-10-30,,LaSalle,,Hawthorne Inn Assisted Living,No Match,3,0,2020-11-01,,
2020-10-30,IL,LaSalle,MENDOTA,Heritage Health Mendota,145151,116,24,2020-11-01,2020-11-01,145151
2020-10-30,IL,LaSalle,PERU,Heritage Health Peru,145044,10,0,2020-11-01,2020-11-01,145044
2020-10-30,IL,LaSalle,STREATOR,Heritage Health Streator,145062,5,0,2020-11-01,2020-11-01,145062
2020-10-30,,LaSalle,,Heritage Woods of Ottawa,No Match,2,0,2020-11-01,,
2020-10-30,,LaSalle,,Illinois Veterans Home - LaSalle,No Match,2,0,2020-11-01,,
2020-10-30,IL,LaSalle,OTTAWA,LaSalle County Nursing Home,146116,39,7,2020-11-01,2020-11-01,146116
2020-10-30,,LaSalle,,Liberty Village of Peru - Manor Court,No Match,112,7,2020-11-01,,
2020-10-30,IL,LaSalle,OTTAWA,Ottawa Pavilion,145426,12,0,2020-11-01,2020-11-01,145426
2020-10-30,IL,LaSalle,STREATOR,Parker Nursing and Rehabilitation Center,145989,32,1,2020-11-01,2020-11-01,145989
2020-10-30,,LaSalle,,Streator Unlimited Inc.,No Match,39,1,2020-11-01,,
2020-10-30,IL,Lake,HIGHWOOD,APERION CARE HIGHWOOD,145936,2,0,2020-11-01,2020-11-01,145936
2020-10-30,,Lake,,Alden Long Grove,No Match,80,21,2020-11-01,,
2020-10-30,IL,Lake,LONG GROVE,Alden of Long Grove Rehab and HCC,145872,2,0,2020-11-01,2020-11-01,145872
2020-10-30,,Lake,,Anthology Grayslake,No Match,4,0,2020-11-01,,
2020-10-30,IL,Lake,HIGHWOOD,Aperion Care Highwood,145936,98,13,2020-11-01,2020-11-01,145936
2020-10-30,,Lake,,Arboria of Long Grove,No Match,7,0,2020-11-01,,
2020-10-30,,Lake,,Auberge at Highland Park,No Match,13,0,2020-11-01,,
2020-10-30,,Lake,,Auberge at Lake Zurich,No Match,28,6,2020-11-01,,
2020-10-30,,Lake,,Autumn Leaves of Gurnee,No Match,42,11,2020-11-01,,
2020-10-30,IL,Lake,LONG GROVE,Avantara Long Grove,145868,228,32,2020-11-01,2020-11-01,145868
2020-10-30,,Lake,,Azira Place of Lake Zurich,No Match,4,0,2020-11-01,,
2020-10-30,,Lake,,Azpira Place of Lake Zurich,No Match,11,1,2020-11-01,,
2020-10-30,,Lake,,Balmoral Care Center,No Match,16,2,2020-11-01,,
2020-10-30,,Lake,,Bayside Terrace,No Match,74,2,2020-11-01,,
2020-10-30,,Lake,,"Bayside Terrace, LLC",No Match,6,0,2020-11-01,,
2020-10-30,,Lake,,Belmont Village of Buffalo Grove,No Match,66,19,2020-11-01,,
2020-10-30,,Lake,,Brookdale - Hawthorn Lakes,No Match,10,0,2020-11-01,,
2020-10-30,,Lake,,Brookdale Vernon Hills,No Match,23,3,2020-11-01,,
2020-10-30,,Lake,,Brookdale- Hawthorn Lakes,No Match,2,0,2020-11-01,,
2020-10-30,,Lake,,Captain James A Lovell FHCC CLC,No Match,41,6,2020-11-01,,
2020-10-30,,Lake,,Cedar Lake,No Match,16,8,2020-11-01,,
2020-10-30,IL,Lake,LAKE BLUFF,Claridge Health Center,145434,63,18,2020-11-01,2020-11-01,145434
2020-10-30,,Lake,,Cottages of Fox Lake,No Match,2,0,2020-11-01,,
2020-10-30,IL,Lake,WAUKEGAN,ELEVATE CARE WAUKEGAN,145669,5,0,2020-11-01,2020-11-01,145669
2020-10-30,IL,Lake,RIVERWOODS,Elevate Care Riverwoods,145304,59,12,2020-11-01,2020-11-01,145304
2020-10-30,IL,Lake,WAUKEGAN,Elevate Care Waukegan,145669,74,13,2020-11-01,2020-11-01,145669
2020-10-30,,Lake,,Glenkirk Acorn CILA,No Match,7,1,2020-11-01,,
2020-10-30,,Lake,,Gurnee Meadows,No Match,7,0,2020-11-01,,
2020-10-30,,Lake,,Heritage Woods of Gurnee,No Match,6,0,2020-11-01,,
2020-10-30,IL,Lake,ROUND LAKE BEACH,Hillcrest Retirement Village,146130,178,18,2020-11-01,2020-11-01,146130
2020-10-30,,Lake,,Kiley Development Center,No Match,41,1,2020-11-01,,
2020-10-30,,Lake,,Lake Barrington Woods,No Match,2,0,2020-11-01,,
2020-10-30,IL,Lake,LAKE FOREST,Lake Forest Place - Balmoral,145986,4,0,2020-11-01,2020-11-01,145986
2020-10-30,,Lake,,Lambs Farm,No Match,11,0,2020-11-01,,
2020-10-30,IL,Lake,LAKE ZURICH,Lexington of Lake Zurich,145816,50,12,2020-11-01,2020-11-01,145816
2020-10-30,,Lake,,Lexington of Lake Zurich ,No Match,2,0,2020-11-01,,
2020-10-30,IL,Lake,LIBERTYVILLE,Libertyville Manor,145344,46,16,2020-11-01,2020-11-01,145344
2020-10-30,IL,Lake,LIBERTYVILLE,Manor Care of Libertyville,145593,45,6,2020-11-01,2020-11-01,145593
2020-10-30,,Lake,,Mount St. Joseph,No Match,22,1,2020-11-01,,
2020-10-30,,Lake,,Mount St. Josephs,No Match,2,0,2020-11-01,,
2020-10-30,IL,Lake,WAUKEGAN,Pavilion of Waukegan,145621,3,0,2020-11-01,2020-11-01,145621
2020-10-30,IL,Lake,BARRINGTON,Prarieview at the Garlands,146118,5,1,2020-11-01,2020-11-01,146118
2020-10-30,IL,Lake,LINCOLNSHIRE,Radford Green at Sedgebrook,146136,46,6,2020-11-01,2020-11-01,146136
2020-10-30,,Lake,,Riverside Foundation,No Match,74,5,2020-11-01,,
2020-10-30,IL,Lake,ZION,Rolling Hills Manor,145443,11,1,2020-11-01,2020-11-01,145443
2020-10-30,,Lake,,Rolling Hills Place,No Match,7,1,2020-11-01,,
2020-10-30,,Lake,,Seymour Terrace ,No Match,2,0,2020-11-01,,
2020-10-30,,Lake,,Sheridan at Green Oaks,No Match,24,2,2020-11-01,,
2020-10-30,,Lake,,Spring Meadows Libertyville,No Match,5,0,2020-11-01,,
2020-10-30,,Lake,,Stonebridge of Gurnee,No Match,4,0,2020-11-01,,
2020-10-30,,Lake,,Sunrise Senior Living of Gurnee,No Match,3,0,2020-11-01,,
2020-10-30,,Lake,,Sunrise of Barrington,No Match,11,3,2020-11-01,,
2020-10-30,,Lake,,Sunrise of Buffalo Grove,No Match,3,0,2020-11-01,,
2020-10-30,,Lake,,Sunrise of Highland Park,No Match,2,0,2020-11-01,,
2020-10-30,IL,Lake,BUFFALO GROVE,Symphony Buffalo Grove,145819,99,10,2020-11-01,2020-11-01,145819
2020-10-30,IL,Lake,BUFFALO GROVE,Symphony of Buffalo Grove,145819,3,0,2020-11-01,2020-11-01,145819
2020-10-30,,Lake,,Terrace Nursing Home,No Match,49,12,2020-11-01,,
2020-10-30,,Lake,,The Auberge At Highland Park,No Match,7,3,2020-11-01,,
2020-10-30,IL,Lake,ZION,The Grove By the Lake,145665,59,9,2020-11-01,2020-11-01,145665
2020-10-30,,Lake,,The Grove at the Lake,No Match,3,0,2020-11-01,,
2020-10-30,,Lake,,The Solana Deer Park,No Match,22,5,2020-11-01,,
2020-10-30,IL,Lake,LINDENHURST,The Village at Victory Lakes,145602,14,1,2020-11-01,2020-11-01,145602
2020-10-30,,Lake,,The Village at Victory Lakes Continuing Care Cente,No Match,4,0,2020-11-01,,
2020-10-30,,Lake,,The Wellshire Lincolnshire,No Match,23,3,2020-11-01,,
2020-10-30,IL,Lake,MUNDELEIN,Thrive of Lake County,145460,2,0,2020-11-01,2020-11-01,145460
2020-10-30,,Lake,,Victory Centre of  Vernon Hills,No Match,8,0,2020-11-01,,
2020-10-30,,Lake,,Victory Centre of Vernon Hills,No Match,3,0,2020-11-01,,
2020-10-30,,Lake,,Victory Lakes Continuing Care Center,No Match,15,4,2020-11-01,,
2020-10-30,IL,Lake,LINCOLNSHIRE,Warren Barr Lincolnshire,146028,56,5,2020-11-01,2020-11-01,146028
2020-10-30,IL,Lake,HIGHLAND PARK,Warren Barr North Shore,145923,94,17,2020-11-01,2020-11-01,145923
2020-10-30,IL,Lake,WAUCONDA,Wauconda Care,145887,67,16,2020-11-01,2020-11-01,145887
2020-10-30,,Lake,,Whitehall North,No Match,47,3,2020-11-01,,
2020-10-30,IL,Lake,DEERFIELD,Whitehall of Deerfield,145706,67,3,2020-11-01,2020-11-01,145706
2020-10-30,,Lake,,Winchester House,No Match,34,7,2020-11-01,,
2020-10-30,,Lawrence,,Aperion HealthCare,No Match,111,5,2020-11-01,,
2020-10-30,IL,Lawrence,LAWRENCEVILLE,United Methodist Village,145722,3,0,2020-11-01,2020-11-01,145722
2020-10-30,,Lee,,Dixon Healthc,No Match,19,0,2020-11-01,,
2020-10-30,,Lee,,Jack Mabley Developmental Center,No Match,125,1,2020-11-01,,
2020-10-30,IL,Livingston,PONTIAC,Evenglow Lodge,146095,6,0,2020-11-01,2020-11-01,146095
2020-10-30,IL,Livingston,PONTIAC,Good Samaritan Rehabilitation/Healthcare,145930,20,1,2020-11-01,2020-11-01,145930
2020-10-30,IL,Livingston,DWIGHT,Heritage Health - Dwight,145452,3,0,2020-11-01,2020-11-01,145452
2020-10-30,IL,Logan,LINCOLN,Christian Nursing Home,145430,6,0,2020-11-01,2020-11-01,145430
2020-10-30,IL,Logan,LINCOLN,Generations at Lincoln,145719,3,0,2020-11-01,2020-11-01,145719
2020-10-30,IL,Logan,LINCOLN,St. Claras Manor,145720,3,0,2020-11-01,2020-11-01,145720
2020-10-30,,Logan,,Vonderlieth Living Center,No Match,12,1,2020-11-01,,
2020-10-30,,Macon,,Eagle Ridge Assisted Living Center,No Match,2,0,2020-11-01,,
2020-10-30,,Macon,,Evergreen Senior Living,No Match,25,1,2020-11-01,,
2020-10-30,,Macon,,Fair Havens Senior Living Facility,No Match,18,0,2020-11-01,,
2020-10-30,IL,Macon,DECATUR,Fairhavens Senior Living,145422,95,21,2020-11-01,2020-11-01,145422
2020-10-30,,Macon,,Imboden Creek,No Match,6,0,2020-11-01,,
2020-10-30,,Macon,,Lincolnshire Place,No Match,20,0,2020-11-01,,
2020-10-30,IL,Macon,DECATUR,Prairie Creek Village,146003,18,0,2020-11-01,2020-11-01,146003
2020-10-30,,Macon,,Primrose Retirement Community of Decatur,No Match,2,0,2020-11-01,,
2020-10-30,IL,Macon,DECATUR,Villa Clara Post Acute,145965,93,12,2020-11-01,2020-11-01,145965
2020-10-30,IL,Macoupin,CARLINVILLE,Carlinville Heritage Health,145456,3,0,2020-11-01,2020-11-01,145456
2020-10-30,IL,Macoupin,CARLINVILLE,Carlinville Rehabilitation and Health Care Center,145454,5,0,2020-11-01,2020-11-01,145454
2020-10-30,IL,Macoupin,GILLESPIE,Gillespie Heritage Health,145367,23,3,2020-11-01,2020-11-01,145367
2020-10-30,,Macoupin,,Heritage Health ,No Match,4,0,2020-11-01,,
2020-10-30,,Macoupin,,Heritage Health - Staunton ,No Match,4,0,2020-11-01,,
2020-10-30,IL,Macoupin,VIRDEN,Sunrise Skilled Nursing Facility,145783,6,0,2020-11-01,2020-11-01,145783
2020-10-30,,Macoupin,,Sunset Skilled Nursing & Rehab,No Match,10,0,2020-11-01,,
2020-10-30,,Macoupin,,Village of Morse Farms,No Match,5,0,2020-11-01,,
2020-10-30,IL,Madison,ALHAMBRA,Alhambra Rehab and Healthcare,146052,6,0,2020-11-01,2020-11-01,146052
2020-10-30,IL,Madison,ALTON,Alton Memorial Rehab and Therapy,145121,60,14,2020-11-01,2020-11-01,145121
2020-10-30,,Madison,,Alton Mental Health Center,No Match,51,0,2020-11-01,,
2020-10-30,,Madison,,Beverly Farm,No Match,22,0,2020-11-01,,
2020-10-30,,Madison,,Beverly Farm Foundation,No Match,60,1,2020-11-01,,
2020-10-30,,Madison,,Cambridge House of Maryville,No Match,5,0,2020-11-01,,
2020-10-30,IL,Madison,EDWARDSVILLE,Care Center at Center Grove,145846,10,0,2020-11-01,2020-11-01,145846
2020-10-30,,Madison,,Cedarhurst of Bethalto,No Match,11,0,2020-11-01,,
2020-10-30,,Madison,,Cedarhurst of Collinsville,No Match,15,1,2020-11-01,,
2020-10-30,,Madison,,Cedarhurst of Edwardsville,No Match,2,0,2020-11-01,,
2020-10-30,,Madison,,Cedarhurst of Godfrey,No Match,10,0,2020-11-01,,
2020-10-30,,Madison,,Cedarhurst of Highland,No Match,11,0,2020-11-01,,
