reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks,county-facName,CMS_ProvNum,ReportDate
2020-10-16,Moultrie,Sullivan Rehabilitation and Health Care Center,34,3,Open,0.08823529411764706,1,MOULTRIE-SULLIVAN REHABILITATION AND HEALTH CARE CENTER,145370,
2020-10-16,Moultrie,Mason Point,2,0,Open,0.0,1,MOULTRIE-MASON POINT,146074,
2020-10-16,Ogle,Rochelle Rehab & Healthcare Center,6,0,Closed,0.0,1,OGLE-ROCHELLE REHAB & HEALTHCARE CENTER,145975,
2020-10-16,Ogle,Generations At Neighbors,5,0,Open,0.0,1,OGLE-GENERATIONS AT NEIGHBORS,145440,
2020-10-16,Ogle,Rochelle Rehab,16,0,Open,0.0,1,OGLE-ROCHELLE REHAB,146152,
2020-10-16,Peoria,Bickford Senior Living of Peoria,16,3,Closed,0.1875,1,PEORIA-BICKFORD SENIOR LIVING OF PEORIA,No Match,
2020-10-16,Peoria,EP!C,21,0,Closed,0.0,1,PEORIA-EP!C,No Match,
2020-10-16,Peoria,Generations of Peoria,33,5,Closed,0.15151515151515152,1,PEORIA-GENERATIONS OF PEORIA,145039,
2020-10-16,Peoria,Sharon Healthcare Willows South,4,1,Closed,0.25,1,PEORIA-SHARON HEALTHCARE WILLOWS SOUTH,14E888,
2020-10-16,Peoria,Lutheran Hillside Village,4,0,Closed,0.0,1,PEORIA-LUTHERAN HILLSIDE VILLAGE,No Match,
2020-10-16,Peoria,University Rehab Center,54,16,Closed,0.2962962962962963,1,PEORIA-UNIVERSITY REHAB CENTER,145364,
2020-10-16,Peoria,Grand View Alzheimers Special Care Center,17,4,Closed,0.23529411764705882,1,PEORIA-GRAND VIEW ALZHEIMERS SPECIAL CARE CENTER,No Match,
2020-10-16,Peoria,Apostolic Christian Skyline,73,7,Open,0.0958904109589041,1,PEORIA-APOSTOLIC CHRISTIAN SKYLINE,145933,
2020-10-16,Peoria,University Rehab at Northmoor,5,1,Closed,0.2,1,PEORIA-UNIVERSITY REHAB AT NORTHMOOR,145647,
2020-10-16,Peoria,Lutheran Hillside Village,22,0,Closed,0.0,1,PEORIA-LUTHERAN HILLSIDE VILLAGE,No Match,
2020-10-16,Peoria,Sharon Healthcare Elms,8,0,Open,0.0,1,PEORIA-SHARON HEALTHCARE ELMS,146098,
2020-10-16,Peoria,Sharon Healthcare Willows,7,0,Open,0.0,1,PEORIA-SHARON HEALTHCARE WILLOWS,14E888,
2020-10-16,Peoria,Sharon Healthcare - Woods,6,0,Open,0.0,1,PEORIA-SHARON HEALTHCARE - WOODS,No Match,
2020-10-16,Peoria,Generations at Peoria,20,2,Open,0.1,1,PEORIA-GENERATIONS AT PEORIA,No Match,
2020-10-16,Peoria,Christian Buehler Home,40,0,Open,0.0,1,PEORIA-CHRISTIAN BUEHLER HOME,No Match,
2020-10-16,Peoria,Aperion Care Peoria Heights,5,0,Open,0.0,1,PEORIA-APERION CARE PEORIA HEIGHTS,145811,
2020-10-16,Peoria,Heritage Health,4,1,Open,0.25,1,PEORIA-HERITAGE HEALTH,No Match,
2020-10-16,Peoria,Evergreen Senior Living,3,0,Open,0.0,1,PEORIA-EVERGREEN SENIOR LIVING,No Match,
2020-10-16,Perry,Pinckneyville Nursing and Rehabilitation,73,11,Open,0.1506849315068493,1,PERRY-PINCKNEYVILLE NURSING AND REHABILITATION,146175,
2020-10-16,Perry,Manor of Mason Woods,6,1,Closed,0.16666666666666666,1,PERRY-MANOR OF MASON WOODS,No Match,
2020-10-16,Pike,Barry Community Care,9,1,Open,0.1111111111111111,1,PIKE-BARRY COMMUNITY CARE,146051,
2020-10-16,Pike,Kepley House,18,0,Open,0.0,1,PIKE-KEPLEY HOUSE,No Match,
2020-10-16,Randolph,Coulterville Rehabilitation & Health Care Center,2,0,Closed,0.0,1,RANDOLPH-COULTERVILLE REHABILITATION & HEALTH CARE CENTER,145993,
2020-10-16,Randolph,Cedarhurst of Sparta,2,0,Closed,0.0,1,RANDOLPH-CEDARHURST OF SPARTA,No Match,
2020-10-16,Randolph,Cedarhurst of Sparta,8,0,Open,0.0,1,RANDOLPH-CEDARHURST OF SPARTA,No Match,
2020-10-16,Randolph,Red Bud Regional Care Center,2,0,Open,0.0,1,RANDOLPH-RED BUD REGIONAL CARE CENTER,145309,
2020-10-16,Randolph,Three Springs Lodge,3,0,Open,0.0,1,RANDOLPH-THREE SPRINGS LODGE,No Match,
2020-10-16,Randolph,Coulterville Rehabilitation & Health Care Center,2,0,Open,0.0,1,RANDOLPH-COULTERVILLE REHABILITATION & HEALTH CARE CENTER,145993,
2020-10-16,Randolph,Coulterville Rehabilitation & Health Care Center,2,0,Closed,0.0,1,RANDOLPH-COULTERVILLE REHABILITATION & HEALTH CARE CENTER,145993,
2020-10-16,Richland,Carle Richland Memorial Hospital Long Term Care,8,0,Open,0.0,1,RICHLAND-CARLE RICHLAND MEMORIAL HOSPITAL LONG TERM CARE,No Match,
2020-10-16,Richland,Richland Nursing and Rehab,99,7,Open,0.0707070707070707,1,RICHLAND-RICHLAND NURSING AND REHAB,145135,
2020-10-16,Richland,Emerald Glen,4,0,Open,0.0,1,RICHLAND-EMERALD GLEN,No Match,
2020-10-16,Richland,Helia Healthcare of Olney,3,0,Open,0.0,1,RICHLAND-HELIA HEALTHCARE OF OLNEY,145388,
2020-10-16,Rock Island,Generations of Rock Island,54,15,Closed,0.2777777777777778,1,ROCK ISLAND-GENERATIONS OF ROCK ISLAND,145950,
2020-10-16,Rock Island,Friendship Manor,4,0,Closed,0.0,1,ROCK ISLAND-FRIENDSHIP MANOR,146099,
2020-10-16,Rock Island,Centennial Care Center,111,16,Open,0.14414414414414414,1,ROCK ISLAND-CENTENNIAL CARE CENTER,145680,
2020-10-16,Rock Island,Hope Creek,20,1,Open,0.05,1,ROCK ISLAND-HOPE CREEK,145269,
2020-10-16,Rock Island,Fort Armstrong,20,1,Closed,0.05,1,ROCK ISLAND-FORT ARMSTRONG,No Match,
2020-10-16,Rock Island,Illini Restorative Care,12,0,Closed,0.0,1,ROCK ISLAND-ILLINI RESTORATIVE CARE,145703,
2020-10-16,Rock Island,Park Vista,3,0,Closed,0.0,1,ROCK ISLAND-PARK VISTA,No Match,
2020-10-16,Rock Island,Serenity  (Aperion) Moline,17,2,Closed,0.11764705882352941,1,ROCK ISLAND-SERENITY  (APERION) MOLINE,No Match,
2020-10-16,Rock Island,St. Anthonys Continue Care,89,15,Closed,0.16853932584269662,1,ROCK ISLAND-ST. ANTHONYS CONTINUE CARE,145387,
2020-10-16,Rock Island,Friendship Manor ,10,0,Closed,0.0,1,ROCK ISLAND-FRIENDSHIP MANOR ,No Match,
2020-10-16,Rock Island,Heritage Woods of Moline,3,0,Closed,0.0,1,ROCK ISLAND-HERITAGE WOODS OF MOLINE,No Match,
2020-10-16,Rock Island,Heartland Healthcare Center Moline,48,8,Open,0.16666666666666666,1,ROCK ISLAND-HEARTLAND HEALTHCARE CENTER MOLINE,145027,
2020-10-16,Rock Island,Aspen Rehab,50,9,Open,0.18,1,ROCK ISLAND-ASPEN REHAB,14E361,
2020-10-16,Rock Island,Amber Ridge,3,0,Closed,0.0,1,ROCK ISLAND-AMBER RIDGE,No Match,
2020-10-16,Rock Island,Friendship Manor,9,0,Open,0.0,1,ROCK ISLAND-FRIENDSHIP MANOR,146099,
2020-10-16,Saline,Saline Care Nursing and Rehab,4,0,Open,0.0,1,SALINE-SALINE CARE NURSING AND REHAB,146134,
2020-10-16,Saline,Eldorado Rehab and Healthcare,17,1,Open,0.058823529411764705,1,SALINE-ELDORADO REHAB AND HEALTHCARE,145890,
2020-10-16,Sangamon,Villa East,122,26,Closed,0.21311475409836064,1,SANGAMON-VILLA EAST,145721,
2020-10-16,Sangamon,Centennial Pointe,6,1,Closed,0.16666666666666666,1,SANGAMON-CENTENNIAL POINTE,No Match,
2020-10-16,Sangamon,Villas of Holly Brook and Reflections Memory Care,4,0,Closed,0.0,1,SANGAMON-VILLAS OF HOLLY BROOK AND REFLECTIONS MEMORY CARE,No Match,
2020-10-16,Sangamon,Heritage Health: Therapy & Senior Care - Springfie,4,0,Closed,0.0,1,SANGAMON-HERITAGE HEALTH: THERAPY & SENIOR CARE - SPRINGFIE,No Match,
2020-10-16,Sangamon,Cedarhurst Assisted Living and Memory Care,9,1,Closed,0.1111111111111111,1,SANGAMON-CEDARHURST ASSISTED LIVING AND MEMORY CARE,No Match,
2020-10-16,Sangamon,Concordia Village Senior ,14,0,Open,0.0,1,SANGAMON-CONCORDIA VILLAGE SENIOR ,No Match,
2020-10-16,Sangamon,Heritage Health Springfield,12,0,Open,0.0,1,SANGAMON-HERITAGE HEALTH SPRINGFIELD,145229,
2020-10-16,Sangamon,Auburn Rehab and Healthcare Center,35,4,Open,0.11428571428571428,1,SANGAMON-AUBURN REHAB AND HEALTHCARE CENTER,145136,
2020-10-16,Sangamon,Lewis Memorial Christian Village,5,0,Open,0.0,1,SANGAMON-LEWIS MEMORIAL CHRISTIAN VILLAGE,146026,
2020-10-16,Sangamon,Brother James Court,68,2,Open,0.029411764705882353,1,SANGAMON-BROTHER JAMES COURT,No Match,
2020-10-16,Sangamon,Mill Creek Alzheimers Special Care Unit,33,2,Open,0.06060606060606061,1,SANGAMON-MILL CREEK ALZHEIMERS SPECIAL CARE UNIT,No Match,
2020-10-16,Sangamon,Aperion Care Capitol,5,0,Closed,0.0,1,SANGAMON-APERION CARE CAPITOL,145160,
2020-10-16,Scott,Shelby County Community Servicesi,7,0,Closed,0.0,1,SCOTT-SHELBY COUNTY COMMUNITY SERVICESI,No Match,
2020-10-16,Shelby,Shelbyville Manor,6,0,Closed,0.0,1,SHELBY-SHELBYVILLE MANOR,145441,
2020-10-16,Shelby,Shelbyville Rehabilitation and Health Care Center,2,0,Open,0.0,1,SHELBY-SHELBYVILLE REHABILITATION AND HEALTH CARE CENTER,145836,
2020-10-16,Shelby,Villas of Holly Brook-Shelbyville,4,0,Open,0.0,1,SHELBY-VILLAS OF HOLLY BROOK-SHELBYVILLE,No Match,
2020-10-16,Shelby,Shelbyville Manor,74,5,Open,0.06756756756756757,1,SHELBY-SHELBYVILLE MANOR,145441,
2020-10-16,Shelby,Moweaqua Rehabilitation and Health Care,14,0,Open,0.0,1,SHELBY-MOWEAQUA REHABILITATION AND HEALTH CARE,146162,
2020-10-16,St. Clair,BRIA of Belleville,69,7,Open,0.10144927536231885,1,ST. CLAIR-BRIA OF BELLEVILLE,145668,
2020-10-16,St. Clair,Memorial Care Center,44,8,Closed,0.18181818181818182,1,ST. CLAIR-MEMORIAL CARE CENTER,No Match,
2020-10-16,St. Clair,Four Fountains,104,31,Closed,0.2980769230769231,1,ST. CLAIR-FOUR FOUNTAINS,No Match,
2020-10-16,St. Clair,Colonnade,6,0,Open,0.0,1,ST. CLAIR-COLONNADE,No Match,
2020-10-16,St. Clair,Lebanon Care Center ,77,13,Open,0.16883116883116883,1,ST. CLAIR-LEBANON CARE CENTER ,No Match,
2020-10-16,St. Clair,St. Pauls,54,14,Open,0.25925925925925924,1,ST. CLAIR-ST. PAULS,146122,
2020-10-16,St. Clair,Bria of Cahokia,36,3,Closed,0.08333333333333333,1,ST. CLAIR-BRIA OF CAHOKIA,145613,
2020-10-16,St. Clair,Swansea Rehabilitation and Health Care Center,44,9,Open,0.20454545454545456,1,ST. CLAIR-SWANSEA REHABILITATION AND HEALTH CARE CENTER,145981,
2020-10-16,St. Clair,Knollwood,9,1,Open,0.1111111111111111,1,ST. CLAIR-KNOLLWOOD,No Match,
2020-10-16,St. Clair,New Athens Home for the Aged,57,8,Open,0.14035087719298245,1,ST. CLAIR-NEW ATHENS HOME FOR THE AGED,146115,
2020-10-16,St. Clair,Cedarhurst of Shiloh,13,0,Open,0.0,1,ST. CLAIR-CEDARHURST OF SHILOH,No Match,
2020-10-16,St. Clair,Cedar Ridge,79,13,Open,0.16455696202531644,1,ST. CLAIR-CEDAR RIDGE,145571,
2020-10-16,St. Clair,CASEYVILLE CARE CENTER,32,1,Open,0.03125,1,ST. CLAIR-CASEYVILLE CARE CENTER,145585,
2020-10-16,St. Clair,The Atrium,2,0,Open,0.0,1,ST. CLAIR-THE ATRIUM,No Match,
2020-10-16,St. Clair,Mercy ,15,1,Open,0.06666666666666667,1,ST. CLAIR-MERCY ,No Match,
2020-10-16,St. Clair,The Esquiline - Dammert Center,3,0,Open,0.0,1,ST. CLAIR-THE ESQUILINE - DAMMERT CENTER,No Match,
2020-10-16,St. Clair,Memorial Convalescent Center,7,0,Open,0.0,1,ST. CLAIR-MEMORIAL CONVALESCENT CENTER,145102,
2020-10-16,St. Clair,Autumn Meadows,21,0,Open,0.0,1,ST. CLAIR-AUTUMN MEADOWS,145581,
2020-10-16,St. Clair,Integrity Care of Belleville,11,1,Open,0.09090909090909091,1,ST. CLAIR-INTEGRITY CARE OF BELLEVILLE,145290,
2020-10-16,St. Clair,Bradford Place,6,0,Open,0.0,1,ST. CLAIR-BRADFORD PLACE,No Match,
2020-10-16,St. Clair,Freeburg  Care  Center,7,0,Open,0.0,1,ST. CLAIR-FREEBURG  CARE  CENTER,No Match,
2020-10-16,St. Clair,Parkway Gardens,9,0,Open,0.0,1,ST. CLAIR-PARKWAY GARDENS,No Match,
2020-10-16,St. Clair,Cambridge House,5,0,Open,0.0,1,ST. CLAIR-CAMBRIDGE HOUSE,No Match,
2020-10-16,St. Clair,Memorial Care Center,8,0,Open,0.0,1,ST. CLAIR-MEMORIAL CARE CENTER,No Match,
2020-10-16,St. Clair,Four Fountains2,15,1,Open,0.06666666666666667,1,ST. CLAIR-FOUR FOUNTAINS2,No Match,
2020-10-16,St. Clair,Freeburg Terrace,20,0,Open,0.0,1,ST. CLAIR-FREEBURG TERRACE,No Match,
2020-10-16,St. Clair,Integrity Care of Smithton,61,7,Open,0.11475409836065574,1,ST. CLAIR-INTEGRITY CARE OF SMITHTON,146188,
2020-10-16,St. Clair,Aperion Care,5,1,Open,0.2,1,ST. CLAIR-APERION CARE,No Match,
2020-10-16,St. Clair,The Assisted Living at Silver Crrek,4,0,Open,0.0,1,ST. CLAIR-THE ASSISTED LIVING AT SILVER CRREK,No Match,
2020-10-16,St. Clair,Dammert Center/The Esquiline2,43,6,Open,0.13953488372093023,1,ST. CLAIR-DAMMERT CENTER/THE ESQUILINE2,No Match,
2020-10-16,St. Clair,Swansea Care & Rehab2,3,0,Open,0.0,1,ST. CLAIR-SWANSEA CARE & REHAB2,No Match,
2020-10-16,St. Clair,Cedarhurst of Shiloh2,2,0,Open,0.0,1,ST. CLAIR-CEDARHURST OF SHILOH2,No Match,
2020-10-16,St. Clair,Sycamore Village,4,0,Open,0.0,1,ST. CLAIR-SYCAMORE VILLAGE,No Match,
2020-10-16,St. Clair,Caseyville Care Center2,2,0,Open,0.0,1,ST. CLAIR-CASEYVILLE CARE CENTER2,145585,
2020-10-16,St. Clair,Morningside of Shiloh,2,0,Open,0.0,1,ST. CLAIR-MORNINGSIDE OF SHILOH,No Match,
2020-10-16,Stephenson,Stephenson Nursing Center,2,0,Closed,0.0,1,STEPHENSON-STEPHENSON NURSING CENTER,145895,
2020-10-16,Stephenson,Stephenson Nursing Center,9,0,Open,0.0,1,STEPHENSON-STEPHENSON NURSING CENTER,145895,
2020-10-16,Tazewell,Generations at Riverview,6,2,Closed,0.3333333333333333,1,TAZEWELL-GENERATIONS AT RIVERVIEW,145524,
2020-10-16,Tazewell,Reflections Memory Care,20,4,Closed,0.2,1,TAZEWELL-REFLECTIONS MEMORY CARE,No Match,
2020-10-16,Tazewell,Lakeside Rehab and Healthcare,2,0,Closed,0.0,1,TAZEWELL-LAKESIDE REHAB AND HEALTHCARE,145646,
2020-10-16,Tazewell,Generations at Riverview,3,0,Closed,0.0,1,TAZEWELL-GENERATIONS AT RIVERVIEW,145524,
2020-10-16,Tazewell,Apostolic Christian Restmor,6,0,Open,0.0,1,TAZEWELL-APOSTOLIC CHRISTIAN RESTMOR,145436,
2020-10-16,Tazewell,Villas of Hollybrook,2,0,Closed,0.0,1,TAZEWELL-VILLAS OF HOLLYBROOK,No Match,
2020-10-16,Tazewell,Aperion Morton,45,7,Open,0.15555555555555556,1,TAZEWELL-APERION MORTON,145248,
2020-10-16,Tazewell,Villas of Holly Brook & Reflections Pekin,46,9,Open,0.1956521739130435,1,TAZEWELL-VILLAS OF HOLLY BROOK & REFLECTIONS PEKIN,No Match,
2020-10-16,Tazewell,Timbercreek Rehab and Healthcare,52,5,Open,0.09615384615384616,1,TAZEWELL-TIMBERCREEK REHAB AND HEALTHCARE,145275,
2020-10-16,Tazewell,Pekin Manor,3,0,Open,0.0,1,TAZEWELL-PEKIN MANOR,145597,
2020-10-16,Tazewell,Apostolic Christian Timber Ridge,6,0,Open,0.0,1,TAZEWELL-APOSTOLIC CHRISTIAN TIMBER RIDGE,No Match,
2020-10-16,Tazewell,Generations Riverview SNF,15,0,Open,0.0,1,TAZEWELL-GENERATIONS RIVERVIEW SNF,145524,
2020-10-16,Union,Integrity of Anna,82,13,Closed,0.15853658536585366,1,UNION-INTEGRITY OF ANNA,146006,
2020-10-16,Union,Integrity of Cobden,45,7,Closed,0.15555555555555556,1,UNION-INTEGRITY OF COBDEN,145922,
2020-10-16,Union,Illinois Veterans Home Anna,5,0,Closed,0.0,1,UNION-ILLINOIS VETERANS HOME ANNA,No Match,
2020-10-16,Vermilion,Gardenview Manor,4,0,Open,0.0,1,VERMILION-GARDENVIEW MANOR,145926,
2020-10-16,Vermilion,Illiana Va Medical,4,0,Open,0.0,1,VERMILION-ILLIANA VA MEDICAL,No Match,
2020-10-16,Vermilion,Hawthorne Inn,9,0,Open,0.0,1,VERMILION-HAWTHORNE INN,No Match,
2020-10-16,Vermilion,Arcadia Care of Danville,9,0,Open,0.0,1,VERMILION-ARCADIA CARE OF DANVILLE,145753,
2020-10-16,Wabash,Oakview Nursing and Rehabilitation,11,0,Open,0.0,1,WABASH-OAKVIEW NURSING AND REHABILITATION,145376,
2020-10-16,Wabash,Villas of Holly Brook,20,1,Closed,0.05,1,WABASH-VILLAS OF HOLLY BROOK,No Match,
2020-10-16,Warren,Courtyard Estates of Monmouth,2,0,Open,0.0,1,WARREN-COURTYARD ESTATES OF MONMOUTH,No Match,
2020-10-16,Warren,Monmouth Nursing Home,10,2,Open,0.2,1,WARREN-MONMOUTH NURSING HOME,146057,
2020-10-16,Wayne,Aperion Care Fairfield,6,1,Closed,0.16666666666666666,1,WAYNE-APERION CARE FAIRFIELD,146000,
2020-10-16,Wayne,Cisne Rehab and Health Care Center,2,0,Closed,0.0,1,WAYNE-CISNE REHAB AND HEALTH CARE CENTER,146131,
2020-10-16,Wayne,Aperion Care,25,0,Open,0.0,1,WAYNE-APERION CARE,No Match,
2020-10-16,Wayne,Fairfield Memorial Hospital,7,0,Open,0.0,1,WAYNE-FAIRFIELD MEMORIAL HOSPITAL,145552,
2020-10-16,White,Carmi Manor,3,0,Open,0.0,1,WHITE-CARMI MANOR,146124,
2020-10-16,White,Wabash Christian Retirement,19,0,Open,0.0,1,WHITE-WABASH CHRISTIAN RETIREMENT,146019,
2020-10-16,Whiteside,Kreiders ,2,0,Closed,0.0,1,WHITESIDE-KREIDERS ,No Match,
2020-10-16,Whiteside,Parkway Center,28,5,Closed,0.17857142857142858,1,WHITESIDE-PARKWAY CENTER,No Match,
2020-10-16,Whiteside,Harbor Crest,17,4,Closed,0.23529411764705882,1,WHITESIDE-HARBOR CREST,146158,
2020-10-16,Whiteside,Regency Care of Sterling ,20,2,Open,0.1,1,WHITESIDE-REGENCY CARE OF STERLING ,No Match,
2020-10-16,Whiteside,Resthave Care and Rehabilitation ,17,0,Open,0.0,1,WHITESIDE-RESTHAVE CARE AND REHABILITATION ,No Match,
2020-10-16,Whiteside,Citadel of Sterling ,10,0,Open,0.0,1,WHITESIDE-CITADEL OF STERLING ,No Match,
2020-10-16,Whiteside,Good Sam - Prophets Riverview,11,0,Open,0.0,1,WHITESIDE-GOOD SAM - PROPHETS RIVERVIEW,No Match,
2020-10-16,Will,symphony of joliet,130,25,Closed,0.19230769230769232,1,WILL-SYMPHONY OF JOLIET,145372,
2020-10-16,Will,"Charter Senoir Living, The Cottages",11,2,Closed,0.18181818181818182,1,"WILL-CHARTER SENOIR LIVING, THE COTTAGES",No Match,
2020-10-16,Will,Arbor Terrace,35,5,Closed,0.14285714285714285,1,WILL-ARBOR TERRACE,No Match,
2020-10-16,Will,Willow Falls,8,2,Closed,0.25,1,WILL-WILLOW FALLS,No Match,
2020-10-16,Will,Senior Star at Weber Place,13,4,Closed,0.3076923076923077,1,WILL-SENIOR STAR AT WEBER PLACE,No Match,
2020-10-16,Will,The PARC of Joliet,68,17,Closed,0.25,1,WILL-THE PARC OF JOLIET,145221,
2020-10-16,Will,St James Manor,79,21,Open,0.26582278481012656,1,WILL-ST JAMES MANOR,145611,
2020-10-16,Will,Presence Villa Franciscan,68,16,Closed,0.23529411764705882,1,WILL-PRESENCE VILLA FRANCISCAN,145029,
2020-10-16,Will,Shady Oaks,30,3,Closed,0.1,1,WILL-SHADY OAKS,No Match,
2020-10-16,Will,Meadowbrook Manor of Bolingbrook,188,41,Closed,0.21808510638297873,1,WILL-MEADOWBROOK MANOR OF BOLINGBROOK,No Match,
2020-10-16,Will,Sunny Hill Nursing Home,48,16,Closed,0.3333333333333333,1,WILL-SUNNY HILL NURSING HOME,145892,
2020-10-16,Will,Lakewood Nursing Home,2,0,Closed,0.0,1,WILL-LAKEWOOD NURSING HOME,145761,
2020-10-16,Will,Rock Run Place,4,0,Closed,0.0,1,WILL-ROCK RUN PLACE,No Match,
2020-10-16,Will,Smith Crossing,10,2,Closed,0.2,1,WILL-SMITH CROSSING,146110,
2020-10-16,Will,Joliet Terrace,3,0,Closed,0.0,1,WILL-JOLIET TERRACE,140E248,
2020-10-16,Will,Alden Courts of Shorewood,8,1,Closed,0.125,1,WILL-ALDEN COURTS OF SHOREWOOD,146183,
2020-10-16,Will,Clarendale of Mokena,37,8,Closed,0.21621621621621623,1,WILL-CLARENDALE OF MOKENA,No Match,
2020-10-16,Will,Spring Creek Nursing Home,25,4,Closed,0.16,1,WILL-SPRING CREEK NURSING HOME,146172,
2020-10-16,Will,Marley Oaks,6,1,Closed,0.16666666666666666,1,WILL-MARLEY OAKS,No Match,
2020-10-16,Will,Salem Village NH,76,2,Open,0.02631578947368421,1,WILL-SALEM VILLAGE NH,145618,
2020-10-16,Will,Victorian Village,9,1,Closed,0.1111111111111111,1,WILL-VICTORIAN VILLAGE,146178,
2020-10-16,Will,Lakeshore Rehab & Healthcare,3,0,Closed,0.0,1,WILL-LAKESHORE REHAB & HEALTHCARE,145694,
2020-10-16,Will,Willow House,18,0,Closed,0.0,1,WILL-WILLOW HOUSE,No Match,
2020-10-16,Will,Aperion Wilmington,8,0,Closed,0.0,1,WILL-APERION WILMINGTON,145316,
2020-10-16,Will,Heritage Woods of Bolingbrook,3,0,Closed,0.0,1,WILL-HERITAGE WOODS OF BOLINGBROOK,No Match,
2020-10-16,Will,Timbers of Shorewood,2,0,Closed,0.0,1,WILL-TIMBERS OF SHOREWOOD,No Match,
2020-10-16,Will,Alden Estates of Shorewood,29,4,Open,0.13793103448275862,1,WILL-ALDEN ESTATES OF SHOREWOOD,146153,
2020-10-16,Will,Harbor Chase of Plainfield,6,1,Closed,0.16666666666666666,1,WILL-HARBOR CHASE OF PLAINFIELD,No Match,
2020-10-16,Will,Lakewood Nursing Home,2,0,Closed,0.0,1,WILL-LAKEWOOD NURSING HOME,145761,
2020-10-16,Will,Willow Falls,13,0,Closed,0.0,1,WILL-WILLOW FALLS,No Match,
2020-10-16,Will,Sunny Hill Nursing Home,18,0,Open,0.0,1,WILL-SUNNY HILL NURSING HOME,145892,
2020-10-16,Will,Joliet Terrace,4,0,Closed,0.0,1,WILL-JOLIET TERRACE,140E248,
2020-10-16,Will,Arbor Terrace of Naperville,4,0,Closed,0.0,1,WILL-ARBOR TERRACE OF NAPERVILLE,No Match,
2020-10-16,Will,Victorian Village,23,0,Open,0.0,1,WILL-VICTORIAN VILLAGE,146178,
2020-10-16,Will,Alden Courts of Shorewood,5,0,Closed,0.0,1,WILL-ALDEN COURTS OF SHOREWOOD,146183,
2020-10-16,Will,Smith Crossing,9,0,Closed,0.0,1,WILL-SMITH CROSSING,146110,
2020-10-16,Will,Aperion Wilmington,3,0,Closed,0.0,1,WILL-APERION WILMINGTON,145316,
2020-10-16,Will,Revere Court of Bolingbrook,29,3,Closed,0.10344827586206896,1,WILL-REVERE COURT OF BOLINGBROOK,No Match,
2020-10-16,Will,Senior Star at Weber Place,3,0,Closed,0.0,1,WILL-SENIOR STAR AT WEBER PLACE,No Match,
2020-10-16,Will,Parc of Joliet,10,1,Open,0.1,1,WILL-PARC OF JOLIET,No Match,
2020-10-16,Will,Heritage Woods of Plainfield,4,1,Closed,0.25,1,WILL-HERITAGE WOODS OF PLAINFIELD,No Match,
2020-10-16,Will,Our Lady Of Angels Retirement Home,2,0,Closed,0.0,1,WILL-OUR LADY OF ANGELS RETIREMENT HOME,146126,
2020-10-16,Will,Symphony of Joliet,3,0,Closed,0.0,1,WILL-SYMPHONY OF JOLIET,145372,
2020-10-16,Will,Presence Villa Franciscan,22,0,Open,0.0,1,WILL-PRESENCE VILLA FRANCISCAN,145029,
2020-10-16,Will,Timbers of Shorewood,5,1,Closed,0.2,1,WILL-TIMBERS OF SHOREWOOD,No Match,
2020-10-16,Will,Beecher Manor ,97,15,Open,0.15463917525773196,1,WILL-BEECHER MANOR ,No Match,
2020-10-16,Will,Lakewood Nursing Home,47,0,Open,0.0,1,WILL-LAKEWOOD NURSING HOME,145761,
2020-10-16,Will,Frankfort Terrace,7,0,Open,0.0,1,WILL-FRANKFORT TERRACE,140E213,
2020-10-16,Will,WILLOW FALLS ASSISTED LIVING,2,0,Open,0.0,1,WILL-WILLOW FALLS ASSISTED LIVING,No Match,
2020-10-16,Will,Lakeshore Rehab & Healthcare,3,0,Open,0.0,1,WILL-LAKESHORE REHAB & HEALTHCARE,145694,
2020-10-16,Will,Aperion Wilmington,2,0,Open,0.0,1,WILL-APERION WILMINGTON,145316,
2020-10-16,Will,Clarendale of Mokena,3,0,Open,0.0,1,WILL-CLARENDALE OF MOKENA,No Match,
2020-10-16,Will,Village Woods,9,0,Open,0.0,1,WILL-VILLAGE WOODS,No Match,
2020-10-16,Will,Smith Crossing,2,0,Open,0.0,1,WILL-SMITH CROSSING,146110,
2020-10-16,Williamson,Fifth Seasons Assisted Living ,2,0,Closed,0.0,1,WILLIAMSON-FIFTH SEASONS ASSISTED LIVING ,No Match,
2020-10-16,Williamson,Shawnee Senior Living,121,17,Open,0.14049586776859505,1,WILLIAMSON-SHAWNEE SENIOR LIVING,146036,
2020-10-16,Williamson,Parkway Manor,90,20,Open,0.2222222222222222,1,WILLIAMSON-PARKWAY MANOR,145841,
2020-10-16,Williamson,The Anchor of the Voyage Senior Living ,2,0,Open,0.0,1,WILLIAMSON-THE ANCHOR OF THE VOYAGE SENIOR LIVING ,No Match,
2020-10-16,Williamson,Villas of Hollybrook ,2,0,Closed,0.0,1,WILLIAMSON-VILLAS OF HOLLYBROOK ,No Match,
2020-10-16,Williamson,Integrity Healthcare of Herrin,10,2,Open,0.2,1,WILLIAMSON-INTEGRITY HEALTHCARE OF HERRIN,146092,
2020-10-16,Williamson,Fifth Seasons,5,0,Closed,0.0,1,WILLIAMSON-FIFTH SEASONS,No Match,
2020-10-16,Williamson,Villas Of Hollybrook,6,0,Open,0.0,1,WILLIAMSON-VILLAS OF HOLLYBROOK,No Match,
2020-10-16,Winnebago,Anam Care Facility,24,7,Closed,0.2916666666666667,1,WINNEBAGO-ANAM CARE FACILITY,No Match,
