reporting_date,County_x,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks,county-facName,CMS_ProvNum,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,County_y,Provider Zip Code,Submitted Data,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Resident Access to Testing in Facility,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,Geolocation
2020-12-04,Fayette,Vandalia Rehabilitation and Health Care Center,47,5,2020-12-04T00:00:00,Open,0.10638297872340426,1,FAYETTE-VANDALIA REHABILITATION AND HEALTH CARE CENTER,145903,2020-11-22,145903,VANDALIA REHAB & HEALTH CARE C,1500 WEST ST LOUIS AVENUE,VANDALIA,IL,Fayette,62471.0,Y,0.0,5.0,0.0,42.0,0.0,23.0,0.0,13.0,0.0,5.0,116.0,44.0,0.0,55.0,0.0,3.0,0.0,0.0,Y,N,N,N,0.0,0.0,954.5,113.6,11.9,N,N,POINT (-89.110523 38.957507),,Y,<1 DAY,Y,Y,Y,N,Y,N,Y,<1 DAY,Y,Y,Y,Y,Y,N,Y,22.0,77.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.110523 38.957507)
2020-12-04,Fayette,Willowbrook Memory Care of Vandalia,7,0,2020-12-04T00:00:00,Open,0.0,1,FAYETTE-WILLOWBROOK MEMORY CARE OF VANDALIA,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Ford,Accolade Healthcare of Paxton Senior Living,2,0,2020-12-04T00:00:00,Closed,0.0,1,FORD-ACCOLADE HEALTHCARE OF PAXTON SENIOR LIVING,145449,2020-11-22,145449,ACCOLADE PAXTON SENIOR LIVING,450 FULTON STREET,PAXTON,IL,Ford,60957.0,Y,1.0,4.0,4.0,52.0,0.0,0.0,2.0,9.0,2.0,2.0,75.0,56.0,1.0,31.0,0.0,0.0,0.0,0.0,N,N,Y,N,71.4,35.7,928.6,35.7,3.8,Y,N,POINT (-88.094524 40.452706),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,12.0,4.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.094524 40.452706)
2020-12-04,Ford,Accolade Healthcare,5,0,2020-12-04T00:00:00,Closed,0.0,1,FORD-ACCOLADE HEALTHCARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Ford,Gibson Area Hospital Annex,4,0,2020-12-04T00:00:00,Closed,0.0,1,FORD-GIBSON AREA HOSPITAL ANNEX,145979,2020-11-22,145979,GIBSON COMMUNITY HSP ANNEX,430 EAST 19TH,GIBSON CITY,IL,Ford,60936.0,Y,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,13.0,3.0,9.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,76.9,0.0,0.0,N,N,POINT (-88.368902 40.478763),,Y,<1 DAY,Y,N,N,Y,N,N,Y,<1 DAY,Y,N,N,Y,N,N,Y,31.0,153.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.368902 40.478763)
2020-12-04,Ford,Accolade Healthcare of Paxton on Pells,41,3,2020-12-04T00:00:00,Closed,0.07317073170731707,1,FORD-ACCOLADE HEALTHCARE OF PAXTON ON PELLS,145603,2020-11-22,145603,ACCOLADE HC OF PAXTON ON PELLS,1001 EAST PELLS STREET,PAXTON,IL,Ford,60957.0,Y,1.0,19.0,0.0,28.0,0.0,0.0,1.0,16.0,0.0,3.0,106.0,94.0,0.0,19.0,0.0,9.0,0.0,0.0,N,N,N,N,0.0,0.0,297.9,31.9,10.7,N,N,POINT (-88.082394 40.459041),,Y,1-2 DAYS,Y,N,Y,N,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.082394 40.459041)
2020-12-04,Ford,Piper City Rehab,4,0,2020-12-04T00:00:00,Closed,0.0,1,FORD-PIPER CITY REHAB,145489,2020-11-22,145489,PIPER CITY REHAB & LIVING CTR,"600 MAPLE STREET, PO BOX 68",PIPER CITY,IL,Ford,60959.0,Y,0.0,0.0,0.0,35.0,0.0,0.0,0.0,9.0,0.0,9.0,60.0,30.0,0.0,31.0,0.0,0.0,0.0,3.0,Y,N,N,Y,0.0,0.0,1166.7,300.0,25.7,N,N,POINT (-87.646374 41.234767),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.646374 41.234767)
2020-12-04,Ford,Piper City Rehab,68,13,2020-12-04T00:00:00,Open,0.19117647058823528,1,FORD-PIPER CITY REHAB,145489,2020-11-22,145489,PIPER CITY REHAB & LIVING CTR,"600 MAPLE STREET, PO BOX 68",PIPER CITY,IL,Ford,60959.0,Y,0.0,0.0,0.0,35.0,0.0,0.0,0.0,9.0,0.0,9.0,60.0,30.0,0.0,31.0,0.0,0.0,0.0,3.0,Y,N,N,Y,0.0,0.0,1166.7,300.0,25.7,N,N,POINT (-87.646374 41.234767),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.646374 41.234767)
2020-12-04,Ford,Accolade Senior Living,84,4,2020-12-04T00:00:00,Open,0.047619047619047616,1,FORD-ACCOLADE SENIOR LIVING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Ford,Heritage Health - Gibson City,6,0,2020-12-04T00:00:00,Closed,0.0,1,FORD-HERITAGE HEALTH - GIBSON CITY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Franklin,Benton Health Care,2,0,2020-12-04T00:00:00,Closed,0.0,1,FRANKLIN-BENTON HEALTH CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Franklin,Heritage Woods of Benton,7,0,2020-12-04T00:00:00,Open,0.0,1,FRANKLIN-HERITAGE WOODS OF BENTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Franklin,Westside Rehab and CAre,2,0,2020-12-04T00:00:00,Open,0.0,1,FRANKLIN-WESTSIDE REHAB AND CARE,145664,2020-11-22,145664,WESTSIDE REHAB & CARE CENTER,601 NORTH COLUMBIA,WEST FRANKFORT,IL,Franklin,62896.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,96.0,58.0,0.0,2.0,0.0,7.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,0.0,,N,N,POINT (-88.943858 37.9036),,Y,,N,N,N,N,N,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,45.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.943858 37.9036)
2020-12-04,Franklin,Benton Rehab and Nusing,57,4,2020-12-04T00:00:00,Open,0.07017543859649122,1,FRANKLIN-BENTON REHAB AND NUSING,146121,2020-11-22,146121,BENTON REHAB & HCC,"1409 NORTH MAIN STREET, PO BOX 847",BENTON,IL,Franklin,62812.0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-88.920622 38.011415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-88.920622 38.011415)
2020-12-04,Franklin,Helia Healthcare of Benton,27,3,2020-12-04T00:00:00,Open,0.1111111111111111,1,FRANKLIN-HELIA HEALTHCARE OF BENTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Franklin,Helia Healthcare of  West Frankfort,4,0,2020-12-04T00:00:00,Open,0.0,1,FRANKLIN-HELIA HEALTHCARE OF  WEST FRANKFORT,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Franklin,Stonebridge Senior Living Center,66,7,2020-12-04T00:00:00,Open,0.10606060606060606,1,FRANKLIN-STONEBRIDGE SENIOR LIVING CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Fulton,Farmington County Manor,5,0,2020-12-04T00:00:00,Open,0.0,1,FULTON-FARMINGTON COUNTY MANOR,145404,2020-11-22,145404,FARMINGTON COUNTRY MANOR,701 SOUTH MAIN STREET,FARMINGTON,IL,Fulton,61531.0,Y,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,74.0,0.0,9.0,0.0,0.0,0.0,0.0,N,N,N,N,13.5,0.0,40.5,0.0,0.0,N,N,POINT (-90.006073 40.685534000000004),,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1.0,73.0,N,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,,,,,POINT (-90.006073 40.685534000000004)
2020-12-04,Fulton,Renaissance Care Center,2,0,2020-12-04T00:00:00,Open,0.0,1,FULTON-RENAISSANCE CARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Fulton,Courtyard Estates of Farmington,17,2,2020-12-04T00:00:00,Open,0.11764705882352941,1,FULTON-COURTYARD ESTATES OF FARMINGTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Greene,White Hall Nursing and Rehab,124,24,2020-12-04T00:00:00,Open,0.1935483870967742,1,GREENE-WHITE HALL NURSING AND REHAB,145519,2020-11-22,145519,WHITE HALL NURSING & REHAB CENTER,620 WEST BRIDGEPORT,WHITE HALL,IL,Greene,62092.0,Y,0.0,8.0,2.0,89.0,6.0,74.0,2.0,24.0,2.0,21.0,119.0,75.0,3.0,66.0,1.0,33.0,0.0,0.0,N,N,N,N,26.7,26.7,1186.7,280.0,23.6,N,N,POINT (-90.415316 39.438339),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,6.0,67.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-90.415316 39.438339)
2020-12-04,Grundy,Parkpointe ,31,3,2020-12-04T00:00:00,Closed,0.0967741935483871,1,GRUNDY-PARKPOINTE ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Grundy,Park Pointe Healthcare and Rehabilition Center,23,0,2020-12-04T00:00:00,Open,0.0,1,GRUNDY-PARK POINTE HEALTHCARE AND REHABILITION CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Grundy,Regency Care of Morris,5,0,2020-12-04T00:00:00,Open,0.0,1,GRUNDY-REGENCY CARE OF MORRIS,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Hancock,Montebello Healthcare Center,31,4,2020-12-04T00:00:00,Open,0.12903225806451613,1,HANCOCK-MONTEBELLO HEALTHCARE CENTER,145471,2020-11-22,145471,MONTEBELLO HEALTHCARE CENTER,1599   KEOKUK STREET,HAMILTON,IL,Hancock,62341.0,Y,0.0,0.0,2.0,29.0,0.0,0.0,5.0,24.0,5.0,6.0,139.0,26.0,2.0,27.0,0.0,0.0,0.0,0.0,N,N,Y,N,76.9,192.3,1115.4,230.8,20.7,N,N,POINT (-91.335985 40.396422),,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-91.335985 40.396422)
2020-12-04,Hancock,Hickory Grove,3,1,2020-12-04T00:00:00,Open,0.3333333333333333,1,HANCOCK-HICKORY GROVE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Henderson,Oak Lane Nursing and Rehab,16,0,2020-12-04T00:00:00,Open,0.0,1,HENDERSON-OAK LANE NURSING AND REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Henderson,Henderson County Retirement Center,5,0,2020-12-04T00:00:00,Open,0.0,1,HENDERSON-HENDERSON COUNTY RETIREMENT CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Henry,Royal Oaks Care Center,10,0,2020-12-04T00:00:00,Open,0.0,1,HENRY-ROYAL OAKS CARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Henry,Allure of Geneseo,6,0,2020-12-04T00:00:00,Open,0.0,1,HENRY-ALLURE OF GENESEO,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Henry,Hammond Henry District HSP ,3,0,2020-12-04T00:00:00,Open,0.0,1,HENRY-HAMMOND HENRY DISTRICT HSP ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Henry,Woodridge Supportive Living Facility,2,0,2020-12-04T00:00:00,Open,0.0,1,HENRY-WOODRIDGE SUPPORTIVE LIVING FACILITY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Henry,Hillcrest Home,26,2,2020-12-04T00:00:00,Open,0.07692307692307693,1,HENRY-HILLCREST HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Henry,Kewanee Care Home,2,0,2020-12-04T00:00:00,Open,0.0,1,HENRY-KEWANEE CARE HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Iroquois,Ascension Presence Merkle Knipprath,51,4,2020-12-04T00:00:00,Closed,0.0784313725490196,1,IROQUOIS-ASCENSION PRESENCE MERKLE KNIPPRATH,146085,2020-11-22,146085,ARCADIA CARE CLIFTON,1190 E 2900 NORTH ROAD,CLIFTON,IL,Iroquois,60927.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.906196 40.929719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.906196 40.929719)
2020-12-04,Iroquois,Prairieview Lutheran Homes,3,0,2020-12-04T00:00:00,Closed,0.0,1,IROQUOIS-PRAIRIEVIEW LUTHERAN HOMES,145953,2020-11-22,145953,PRAIRIEVIEW LUTHERAN HOME,"P O BOX 4, 403 NORTH FOURTH STREET",DANFORTH,IL,Iroquois,60930.0,Y,1.0,5.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,90.0,68.0,5.0,13.0,0.0,0.0,0.0,0.0,N,N,N,N,29.4,0.0,29.4,0.0,0.0,N,Y,,,Y,3-7 DAYS,Y,Y,N,N,N,N,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,93.0,51.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
2020-12-04,Iroquois,Gilman Health Care Center,78,14,2020-12-04T00:00:00,Closed,0.1794871794871795,1,IROQUOIS-GILMAN HEALTH CARE CENTER,145347,2020-11-22,145347,GILMAN HEALTHCARE CENTER,"1390 SOUTH CRESCENT STREET, BOX 307",GILMAN,IL,Iroquois,60938.0,Y,0.0,0.0,0.0,49.0,0.0,8.0,1.0,27.0,0.0,14.0,99.0,53.0,0.0,30.0,0.0,27.0,0.0,0.0,N,N,N,N,0.0,0.0,924.5,264.2,28.6,N,N,POINT (-87.996055 40.743352),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,12.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.996055 40.743352)
2020-12-04,Iroquois,Arcadia Care Clifton (formerly Merkle Knipprath),17,1,2020-12-04T00:00:00,Open,0.058823529411764705,1,IROQUOIS-ARCADIA CARE CLIFTON (FORMERLY MERKLE KNIPPRATH),No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Iroquois,Watseka Rehabilitation and Healthcare ,53,2,2020-12-04T00:00:00,Open,0.03773584905660377,1,IROQUOIS-WATSEKA REHABILITATION AND HEALTHCARE ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Iroquois,Prairieview Lutheran Home,11,0,2020-12-04T00:00:00,Open,0.0,1,IROQUOIS-PRAIRIEVIEW LUTHERAN HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Iroquois,Iroquois Resident Home,13,0,2020-12-04T00:00:00,Open,0.0,1,IROQUOIS-IROQUOIS RESIDENT HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Iroquois,Sheldon Healthcare Center,3,0,2020-12-04T00:00:00,Open,0.0,1,IROQUOIS-SHELDON HEALTHCARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Jackson,Manor Court of Carbondale,31,10,2020-12-04T00:00:00,Closed,0.3225806451612903,1,JACKSON-MANOR COURT OF CARBONDALE,146171,2020-11-22,146171,MANOR COURT OF CARBONDALE,2940 W WESTRIDGE PLACE,CARBONDALE,IL,Jackson,62901.0,Y,0.0,3.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,13.0,120.0,80.0,1.0,21.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,75.0,162.5,216.7,N,N,,,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
2020-12-04,Jackson,Integrity Healthcare of Carbondale,41,5,2020-12-04T00:00:00,Closed,0.12195121951219512,1,JACKSON-INTEGRITY HEALTHCARE OF CARBONDALE,145757,2020-11-22,145757,INTEGRITY HC OF CARBONDALE,120 NORTH TOWER ROAD,CARBONDALE,IL,Jackson,62901.0,Y,11.0,81.0,1.0,46.0,0.0,0.0,2.0,15.0,2.0,9.0,131.0,76.0,0.0,29.0,0.0,13.0,0.0,0.0,N,N,N,N,13.2,26.3,605.3,118.4,19.6,N,N,POINT (-89.255752 37.727693),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.255752 37.727693)
2020-12-04,Jackson,Neurorestorative,49,1,2020-12-04T00:00:00,Open,0.02040816326530612,1,JACKSON-NEURORESTORATIVE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Jackson,Prairie Living at Chautauqua,15,1,2020-12-04T00:00:00,Open,0.06666666666666667,1,JACKSON-PRAIRIE LIVING AT CHAUTAUQUA,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Jackson,Manor Court of Carbondale,23,0,2020-12-04T00:00:00,Open,0.0,1,JACKSON-MANOR COURT OF CARBONDALE,146171,2020-11-22,146171,MANOR COURT OF CARBONDALE,2940 W WESTRIDGE PLACE,CARBONDALE,IL,Jackson,62901.0,Y,0.0,3.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,13.0,120.0,80.0,1.0,21.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,75.0,162.5,216.7,N,N,,,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
2020-12-04,Jackson,Century Assisted Living,12,2,2020-12-04T00:00:00,Open,0.16666666666666666,1,JACKSON-CENTURY ASSISTED LIVING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Jackson,The Landings at Reed Station Crossing,2,0,2020-12-04T00:00:00,Open,0.0,1,JACKSON-THE LANDINGS AT REED STATION CROSSING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Jackson,The Voyage,5,0,2020-12-04T00:00:00,Open,0.0,1,JACKSON-THE VOYAGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Jasper,Newton Care Center,50,8,2020-12-04T00:00:00,Closed,0.16,1,JASPER-NEWTON CARE CENTER,145807,2020-11-22,145807,HELIA HEALTHCARE OF NEWTON,300 S SCOTT STREET,NEWTON,IL,Jasper,62448.0,Y,0.0,0.0,3.0,37.0,3.0,23.0,1.0,6.0,0.0,6.0,55.0,37.0,3.0,24.0,3.0,24.0,0.0,0.0,Y,N,N,Y,81.1,0.0,1000.0,162.2,16.2,Y,N,POINT (-88.151475 38.987991),,Y,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,39.0,94.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.151475 38.987991)
2020-12-04,Jasper,Villas of Hollybrook,9,0,2020-12-04T00:00:00,Open,0.0,1,JASPER-VILLAS OF HOLLYBROOK,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
