County_x,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities,county-facName,CMS_ProvNum,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,County_y,Provider Zip Code,Submitted Data,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Resident Access to Testing in Facility,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,Geolocation
DuPage,West Suburban Nursing & Rehabilitation Center,2020-12-04,118,17,0.1440677966101695,1,1,DUPAGE-WEST SUBURBAN NURSING & REHABILITATION CENTER,145333,2020-11-22,145333,WEST SUBURBAN NURSING & REHAB CENTER,311 EDGEWATER DRIVE,BLOOMINGDALE,IL,DuPage,60108.0,Y,0.0,19.0,0.0,84.0,0.0,14.0,0.0,29.0,0.0,14.0,259.0,202.0,0.0,48.0,1.0,13.0,0.0,1.0,N,N,N,N,0.0,0.0,415.8,69.3,16.7,N,N,POINT (-88.06567 41.942363),,Y,1-2 DAYS,Y,N,N,N,N,Y,Y,1-2 DAYS,Y,N,N,N,N,Y,Y,3.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.06567 41.942363)
DuPage,Westbridge Assisted Living Wheaton,2020-12-04,11,5,0.45454545454545453,2,1,DUPAGE-WESTBRIDGE ASSISTED LIVING WHEATON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DuPage,Westbridge/Wyndemere Senior Living Community,2020-12-04,15,0,0.0,1,1,DUPAGE-WESTBRIDGE/WYNDEMERE SENIOR LIVING COMMUNITY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DuPage,Westmont Manor Health and Rehab Center,2020-12-04,56,16,0.2857142857142857,2,1,DUPAGE-WESTMONT MANOR HEALTH AND REHAB CENTER,145338,2020-11-22,145338,WESTMONT MANOR HLTH & RHB,512 EAST OGDEN AVENUE,WESTMONT,IL,DuPage,60559.0,Y,6.0,32.0,1.0,44.0,0.0,32.0,0.0,10.0,0.0,12.0,149.0,71.0,1.0,10.0,0.0,3.0,0.0,0.0,N,N,N,N,14.1,0.0,619.7,169.0,27.3,N,N,POINT (-87.960539 41.810385),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.960539 41.810385)
DuPage,Wheaton Village,2020-12-04,56,7,0.125,1,1,DUPAGE-WHEATON VILLAGE,145715,2020-11-22,145715,WHEATON VILLAGE NRSG & RHB CTR,1325 MANCHESTER ROAD,WHEATON,IL,DuPage,60187.0,Y,0.0,11.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,16.0,123.0,108.0,1.0,34.0,1.0,57.0,0.0,0.0,N,N,Y,N,0.0,0.0,259.3,148.1,57.1,N,N,POINT (-88.125647 41.867424),,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,4.0,8.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.125647 41.867424)
DuPage,Windsor Park Manor,2020-12-04,109,21,0.1926605504587156,1,1,DUPAGE-WINDSOR PARK MANOR,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DuPage,Winfield Woods Healthcare Center,2020-12-04,126,3,0.023809523809523808,4,1,DUPAGE-WINFIELD WOODS HEALTHCARE CENTER,146168,2020-11-22,146168,WINFIELD WOODS HEALTHCARE CTR,28 WEST 141 LIBERTY STREET,WINFIELD,IL,DuPage,60190.0,Y,0.0,0.0,43.0,77.0,0.0,15.0,2.0,7.0,1.0,1.0,138.0,93.0,5.0,29.0,0.0,8.0,0.0,0.0,Y,Y,N,Y,462.4,10.8,828.0,10.8,1.3,Y,N,,,Y,1-2 DAYS,Y,Y,Y,Y,N,N,Y,1-2 DAYS,Y,N,Y,Y,N,N,Y,16.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
DuPage,Wynscape Health and Rehabilitation,2020-12-04,18,0,0.0,3,1,DUPAGE-WYNSCAPE HEALTH AND REHABILITATION,145213,2020-11-22,145213,WYNSCAPE HEALTH & REHAB,2180 MANCHESTER ROAD,WHEATON,IL,DuPage,60187.0,Y,0.0,4.0,0.0,5.0,0.0,0.0,1.0,11.0,1.0,2.0,209.0,55.0,2.0,18.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,18.2,90.9,36.4,40.0,N,N,POINT (-88.142055 41.864162),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.142055 41.864162)
Edgar,Paris Health and Rehab,2020-12-04,15,0,0.0,1,1,EDGAR-PARIS HEALTH AND REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edgar,Pleasant Meadows Senior Living ,2020-12-04,12,0,0.0,1,1,EDGAR-PLEASANT MEADOWS SENIOR LIVING ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edgar,Twin Lakes Rehab Center,2020-12-04,48,7,0.14583333333333334,1,1,EDGAR-TWIN LAKES REHAB CENTER,145466,2020-11-22,145466,TWIN LAKES REHAB & HEALTH CARE,310 EADS AVENUE,PARIS,IL,Edgar,61944.0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.67966 39.607951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.67966 39.607951)
Effingham,Effingham Rehab & Health Care Ctr,2020-12-04,31,0,0.0,1,1,EFFINGHAM-EFFINGHAM REHAB & HEALTH CARE CTR,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effingham,LAKELAND REHABILITATION & HEALTH CARE,2020-12-04,41,5,0.12195121951219512,1,1,EFFINGHAM-LAKELAND REHABILITATION & HEALTH CARE,145256,2020-11-22,145256,LAKELAND REHAB & HEALTHCARE CENTER,800 WEST TEMPLE STREET,EFFINGHAM,IL,Effingham,62401.0,Y,0.0,0.0,16.0,59.0,0.0,5.0,4.0,21.0,3.0,5.0,154.0,71.0,10.0,35.0,2.0,12.0,0.0,0.0,N,N,N,N,225.4,42.3,831.0,70.4,8.5,Y,N,POINT (-88.55154 39.127496),,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,9.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.55154 39.127496)
Effingham,Lutheran Care Center,2020-12-04,22,1,0.045454545454545456,1,1,EFFINGHAM-LUTHERAN CARE CENTER,145380,2020-11-22,145380,LUTHERAN CARE CENTER,702 WEST CUMBERLAND,ALTAMONT,IL,Effingham,62411.0,Y,0.0,3.0,2.0,44.0,0.0,0.0,4.0,15.0,3.0,5.0,96.0,39.0,10.0,32.0,0.0,2.0,1.0,1.0,N,N,N,N,51.3,76.9,1128.2,128.2,11.4,N,N,POINT (-88.754703 39.053113),,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.754703 39.053113)
Effingham,Lutheran care Center,2020-12-04,23,3,0.13043478260869565,1,1,EFFINGHAM-LUTHERAN CARE CENTER,145380,2020-11-22,145380,LUTHERAN CARE CENTER,702 WEST CUMBERLAND,ALTAMONT,IL,Effingham,62411.0,Y,0.0,3.0,2.0,44.0,0.0,0.0,4.0,15.0,3.0,5.0,96.0,39.0,10.0,32.0,0.0,2.0,1.0,1.0,N,N,N,N,51.3,76.9,1128.2,128.2,11.4,N,N,POINT (-88.754703 39.053113),,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.754703 39.053113)
Effingham,The Glenwood,2020-12-04,5,0,0.0,1,1,EFFINGHAM-THE GLENWOOD,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effingham,Village of Holly Brook,2020-12-04,6,0,0.0,1,1,EFFINGHAM-VILLAGE OF HOLLY BROOK,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,Aperion Care St Elmo,2020-12-04,69,11,0.15942028985507245,1,1,FAYETTE-APERION CARE ST ELMO,145857,2020-11-22,145857,APERION CARE ST ELMO,221 EAST CUMBERLAND,ST ELMO,IL,Fayette,62458.0,Y,0.0,1.0,0.0,44.0,0.0,0.0,0.0,9.0,0.0,9.0,60.0,36.0,1.0,35.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,1222.2,250.0,20.5,N,N,POINT (-88.84565 39.02478),,Y,3-7 DAYS,Y,N,N,Y,Y,N,Y,3-7 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.84565 39.02478)
Fayette,Sarah Bush Lincoln Fayette County Hospital,2020-12-04,2,0,0.0,1,1,FAYETTE-SARAH BUSH LINCOLN FAYETTE COUNTY HOSPITAL,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette,Vandalia Rehabilitation and Health Care Center,2020-12-04,47,5,0.10638297872340426,1,1,FAYETTE-VANDALIA REHABILITATION AND HEALTH CARE CENTER,145903,2020-11-22,145903,VANDALIA REHAB & HEALTH CARE C,1500 WEST ST LOUIS AVENUE,VANDALIA,IL,Fayette,62471.0,Y,0.0,5.0,0.0,42.0,0.0,23.0,0.0,13.0,0.0,5.0,116.0,44.0,0.0,55.0,0.0,3.0,0.0,0.0,Y,N,N,N,0.0,0.0,954.5,113.6,11.9,N,N,POINT (-89.110523 38.957507),,Y,<1 DAY,Y,Y,Y,N,Y,N,Y,<1 DAY,Y,Y,Y,Y,Y,N,Y,22.0,77.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.110523 38.957507)
Fayette,Willowbrook Memory Care of Vandalia,2020-12-04,7,0,0.0,1,1,FAYETTE-WILLOWBROOK MEMORY CARE OF VANDALIA,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Accolade Healthcare,2020-12-04,5,0,0.0,1,1,FORD-ACCOLADE HEALTHCARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Accolade Healthcare of Paxton Senior Living,2020-12-04,2,0,0.0,1,1,FORD-ACCOLADE HEALTHCARE OF PAXTON SENIOR LIVING,145449,2020-11-22,145449,ACCOLADE PAXTON SENIOR LIVING,450 FULTON STREET,PAXTON,IL,Ford,60957.0,Y,1.0,4.0,4.0,52.0,0.0,0.0,2.0,9.0,2.0,2.0,75.0,56.0,1.0,31.0,0.0,0.0,0.0,0.0,N,N,Y,N,71.4,35.7,928.6,35.7,3.8,Y,N,POINT (-88.094524 40.452706),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,12.0,4.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.094524 40.452706)
Ford,Accolade Healthcare of Paxton on Pells,2020-12-04,41,3,0.07317073170731707,1,1,FORD-ACCOLADE HEALTHCARE OF PAXTON ON PELLS,145603,2020-11-22,145603,ACCOLADE HC OF PAXTON ON PELLS,1001 EAST PELLS STREET,PAXTON,IL,Ford,60957.0,Y,1.0,19.0,0.0,28.0,0.0,0.0,1.0,16.0,0.0,3.0,106.0,94.0,0.0,19.0,0.0,9.0,0.0,0.0,N,N,N,N,0.0,0.0,297.9,31.9,10.7,N,N,POINT (-88.082394 40.459041),,Y,1-2 DAYS,Y,N,Y,N,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.082394 40.459041)
Ford,Accolade Senior Living,2020-12-04,84,4,0.047619047619047616,1,1,FORD-ACCOLADE SENIOR LIVING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Gibson Area Hospital Annex,2020-12-04,4,0,0.0,1,1,FORD-GIBSON AREA HOSPITAL ANNEX,145979,2020-11-22,145979,GIBSON COMMUNITY HSP ANNEX,430 EAST 19TH,GIBSON CITY,IL,Ford,60936.0,Y,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,13.0,3.0,9.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,76.9,0.0,0.0,N,N,POINT (-88.368902 40.478763),,Y,<1 DAY,Y,N,N,Y,N,N,Y,<1 DAY,Y,N,N,Y,N,N,Y,31.0,153.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.368902 40.478763)
Ford,Heritage Health - Gibson City,2020-12-04,6,0,0.0,1,1,FORD-HERITAGE HEALTH - GIBSON CITY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Piper City Rehab,2020-12-04,72,13,0.18055555555555555,2,1,FORD-PIPER CITY REHAB,145489,2020-11-22,145489,PIPER CITY REHAB & LIVING CTR,"600 MAPLE STREET, PO BOX 68",PIPER CITY,IL,Ford,60959.0,Y,0.0,0.0,0.0,35.0,0.0,0.0,0.0,9.0,0.0,9.0,60.0,30.0,0.0,31.0,0.0,0.0,0.0,3.0,Y,N,N,Y,0.0,0.0,1166.7,300.0,25.7,N,N,POINT (-87.646374 41.234767),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.646374 41.234767)
Franklin,Benton Health Care,2020-12-04,2,0,0.0,1,1,FRANKLIN-BENTON HEALTH CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Benton Rehab and Nusing,2020-12-04,57,4,0.07017543859649122,1,1,FRANKLIN-BENTON REHAB AND NUSING,146121,2020-11-22,146121,BENTON REHAB & HCC,"1409 NORTH MAIN STREET, PO BOX 847",BENTON,IL,Franklin,62812.0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-88.920622 38.011415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-88.920622 38.011415)
Franklin,Helia Healthcare of  West Frankfort,2020-12-04,4,0,0.0,1,1,FRANKLIN-HELIA HEALTHCARE OF  WEST FRANKFORT,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Helia Healthcare of Benton,2020-12-04,27,3,0.1111111111111111,1,1,FRANKLIN-HELIA HEALTHCARE OF BENTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Heritage Woods of Benton,2020-12-04,7,0,0.0,1,1,FRANKLIN-HERITAGE WOODS OF BENTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Stonebridge Senior Living Center,2020-12-04,66,7,0.10606060606060606,1,1,FRANKLIN-STONEBRIDGE SENIOR LIVING CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Westside Rehab and CAre,2020-12-04,2,0,0.0,1,1,FRANKLIN-WESTSIDE REHAB AND CARE,145664,2020-11-22,145664,WESTSIDE REHAB & CARE CENTER,601 NORTH COLUMBIA,WEST FRANKFORT,IL,Franklin,62896.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,96.0,58.0,0.0,2.0,0.0,7.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,0.0,,N,N,POINT (-88.943858 37.9036),,Y,,N,N,N,N,N,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,45.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.943858 37.9036)
Fulton,Courtyard Estates of Farmington,2020-12-04,17,2,0.11764705882352941,1,1,FULTON-COURTYARD ESTATES OF FARMINGTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fulton,Farmington County Manor,2020-12-04,5,0,0.0,1,1,FULTON-FARMINGTON COUNTY MANOR,145404,2020-11-22,145404,FARMINGTON COUNTRY MANOR,701 SOUTH MAIN STREET,FARMINGTON,IL,Fulton,61531.0,Y,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,74.0,0.0,9.0,0.0,0.0,0.0,0.0,N,N,N,N,13.5,0.0,40.5,0.0,0.0,N,N,POINT (-90.006073 40.685534000000004),,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1.0,73.0,N,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,,,,,POINT (-90.006073 40.685534000000004)
Fulton,Renaissance Care Center,2020-12-04,2,0,0.0,1,1,FULTON-RENAISSANCE CARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene,White Hall Nursing and Rehab,2020-12-04,124,24,0.1935483870967742,1,1,GREENE-WHITE HALL NURSING AND REHAB,145519,2020-11-22,145519,WHITE HALL NURSING & REHAB CENTER,620 WEST BRIDGEPORT,WHITE HALL,IL,Greene,62092.0,Y,0.0,8.0,2.0,89.0,6.0,74.0,2.0,24.0,2.0,21.0,119.0,75.0,3.0,66.0,1.0,33.0,0.0,0.0,N,N,N,N,26.7,26.7,1186.7,280.0,23.6,N,N,POINT (-90.415316 39.438339),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,6.0,67.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-90.415316 39.438339)
Grundy,Park Pointe Healthcare and Rehabilition Center,2020-12-04,23,0,0.0,1,1,GRUNDY-PARK POINTE HEALTHCARE AND REHABILITION CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grundy,Parkpointe ,2020-12-04,31,3,0.0967741935483871,1,1,GRUNDY-PARKPOINTE ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grundy,Regency Care of Morris,2020-12-04,5,0,0.0,1,1,GRUNDY-REGENCY CARE OF MORRIS,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hancock,Hickory Grove,2020-12-04,3,1,0.3333333333333333,1,1,HANCOCK-HICKORY GROVE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hancock,Montebello Healthcare Center,2020-12-04,31,4,0.12903225806451613,1,1,HANCOCK-MONTEBELLO HEALTHCARE CENTER,145471,2020-11-22,145471,MONTEBELLO HEALTHCARE CENTER,1599   KEOKUK STREET,HAMILTON,IL,Hancock,62341.0,Y,0.0,0.0,2.0,29.0,0.0,0.0,5.0,24.0,5.0,6.0,139.0,26.0,2.0,27.0,0.0,0.0,0.0,0.0,N,N,Y,N,76.9,192.3,1115.4,230.8,20.7,N,N,POINT (-91.335985 40.396422),,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-91.335985 40.396422)
Henderson,Henderson County Retirement Center,2020-12-04,5,0,0.0,1,1,HENDERSON-HENDERSON COUNTY RETIREMENT CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henderson,Oak Lane Nursing and Rehab,2020-12-04,16,0,0.0,1,1,HENDERSON-OAK LANE NURSING AND REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,Allure of Geneseo,2020-12-04,6,0,0.0,1,1,HENRY-ALLURE OF GENESEO,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,Hammond Henry District HSP ,2020-12-04,3,0,0.0,1,1,HENRY-HAMMOND HENRY DISTRICT HSP ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,Hillcrest Home,2020-12-04,26,2,0.07692307692307693,1,1,HENRY-HILLCREST HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,Kewanee Care Home,2020-12-04,2,0,0.0,1,1,HENRY-KEWANEE CARE HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,Royal Oaks Care Center,2020-12-04,10,0,0.0,1,1,HENRY-ROYAL OAKS CARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,Woodridge Supportive Living Facility,2020-12-04,2,0,0.0,1,1,HENRY-WOODRIDGE SUPPORTIVE LIVING FACILITY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iroquois,Arcadia Care Clifton (formerly Merkle Knipprath),2020-12-04,17,1,0.058823529411764705,1,1,IROQUOIS-ARCADIA CARE CLIFTON (FORMERLY MERKLE KNIPPRATH),No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iroquois,Ascension Presence Merkle Knipprath,2020-12-04,51,4,0.0784313725490196,1,1,IROQUOIS-ASCENSION PRESENCE MERKLE KNIPPRATH,146085,2020-11-22,146085,ARCADIA CARE CLIFTON,1190 E 2900 NORTH ROAD,CLIFTON,IL,Iroquois,60927.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.906196 40.929719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.906196 40.929719)
